winery,wine,year,rating,num_reviews,region,price,type,body,acidity
Marques de Vargas,Reserva Privada Rioja,2014.0,4.3,1367,Rioja,37.9,Rioja Red,4.0,3.0
Bodegas Valduero,Ribera del Duero Una Cepa I,2014.0,4.3,1362,Ribera del Duero,46.95,Ribera Del Duero Red,5.0,3.0
Bodegas Roda,Roda I Reserva Rioja,2008.0,4.3,1330,Rioja,39.22,Rioja Red,4.0,3.0
Gonzalez-Byass,Apostoles 30 Years Old Sherry,2013.0,4.3,1247,Jerez Palo Cortado,74.0,Sherry,4.0,3.0
Vinicola Real,200 Monges Rioja Reserva,2010.0,4.3,1230,Rioja,35.0,Rioja Red,4.0,3.0
Belondrade,Belondrade y Lurton,2015.0,4.3,1230,Rueda,32.7,Verdejo,3.0,3.0
Ossian,Vinas Viejas Verdejo,2016.0,4.3,1181,Castilla y Leon,49.0,Verdejo,3.0,3.0
Teso La Monja,Victorino,2014.0,4.3,1178,Toro,38.0,Toro Red,5.0,3.0
Garmon,Ribera del Duero,2016.0,4.3,1119,Ribera del Duero,33.59,Ribera Del Duero Red,5.0,3.0
Marques de Murrieta,Gran Reserva Rioja (Finca Ygay),2011.0,4.3,1118,Rioja,94.95,Rioja Red,4.0,3.0
Marques de Caceres,Gaudium,2012.0,4.3,1116,Rioja,36.91,Rioja Red,4.0,3.0
Volver,Triga,2014.0,4.3,1114,Alicante,30.67,Red,4.0,3.0
Vinedos de Paganos,El Puntido,2014.0,4.3,1067,Rioja,86.15,Rioja Red,4.0,3.0
Williams & Humbert,Don Guido Pedro Ximenez Solera Especial Aged 20 Years,2014.0,4.3,1057,Jerez-Xeres-Sherry,32.9,Pedro Ximenez,5.0,1.0
Marques de Riscal,Rioja Gran Reserva,2013.0,4.3,995,Rioja,39.9,Rioja Red,4.0,3.0
Tresmano - Tr3smano,Vendimia,2016.0,4.3,930,Ribera del Duero,28.65,Ribera Del Duero Red,5.0,3.0
Vinedos de Paganos,El Puntido,2015.0,4.3,929,Rioja,33.82,Rioja Red,4.0,3.0
Marques de Murrieta,Dalmau Rioja,2012.0,4.3,916,Rioja,67.95,Rioja Red,4.0,3.0
Marques de Murrieta,Dalmau Rioja,2013.0,4.3,912,Rioja,60.95,Rioja Red,4.0,3.0
Marques de Vargas,Gran Reserva Rioja,2011.0,4.3,901,Rioja,35.01,Rioja Red,4.0,3.0
Muga,Torre Muga,2011.0,4.3,900,Rioja,69.95,Rioja Red,4.0,3.0
Ossian,Vinas Viejas Verdejo,2018.0,4.3,885,Castilla y Leon,28.18,Verdejo,3.0,3.0
Teso La Monja,Victorino,2013.0,4.3,878,Toro,34.22,Toro Red,5.0,3.0
Imperial,Rioja Gran Reserva,2014.0,4.3,835,Rioja,49.75,Rioja Red,4.0,3.0
Ferrer Bobet,Priorat Vinyes Velles,2016.0,4.3,828,Priorato,33.95,Priorat Red,4.0,3.0
Alvaro Palacios,Finca Dofi,2012.0,4.3,814,Priorato,80.0,Priorat Red,4.0,3.0
Senorio de San Vicente,San Vicente Rioja,2014.0,4.3,811,Rioja,36.0,Rioja Red,4.0,3.0
Pintia,Toro,2004.0,4.3,760,Toro,116.9,Toro Red,5.0,3.0
Vinicola Real,200 Monges Rioja Reserva,2009.0,4.3,760,Rioja,39.5,Rioja Red,4.0,3.0
Vinedos de Paganos,El Puntido Gran Reserva,2006.0,4.3,754,Rioja,40.0,Rioja Red,4.0,3.0
Marques de Murrieta,Gran Reserva Rioja (Finca Ygay),2012.0,4.3,749,Rioja,39.78,Rioja Red,4.0,3.0
Anima Negra,An,2017.0,4.3,740,Mallorca,39.98,Red,4.0,3.0
Muga,Torre Muga,2014.0,4.3,728,Rioja,69.9,Rioja Red,4.0,3.0
Senorio de San Vicente,San Vicente Rioja,2007.0,4.3,724,Rioja,77.7,Rioja Red,4.0,3.0
Clos Mogador,Priorat,2009.0,4.3,723,Priorato,95.0,Priorat Red,4.0,3.0
Marques de Murrieta,Gran Reserva Rioja (Finca Ygay),2014.0,4.3,685,Rioja,50.0,Rioja Red,4.0,3.0
Remelluri,Granja Gran Reserva Rioja,2009.0,4.3,682,Rioja,57.8,Rioja Red,4.0,3.0
Condado de Haza,Alenza Ribera del Duero Gran Reserva,2006.0,4.3,675,Ribera del Duero,70.0,Ribera Del Duero Red,5.0,3.0
Marques de Riscal,Baron de Chirel Rioja Reserva,2014.0,4.3,661,Rioja,62.95,Rioja Red,4.0,3.0
Arzuaga,Reserva Ribera del Duero,2014.0,4.3,641,Ribera del Duero,33.9,Ribera Del Duero Red,5.0,3.0
Alvaro Palacios,Finca Dofi,2011.0,4.3,613,Priorato,80.0,Priorat Red,4.0,3.0
Alvaro Palacios,Finca Dofi,2013.0,4.3,605,Priorato,80.0,Priorat Red,4.0,3.0
Garmon,Ribera del Duero,2017.0,4.3,598,Ribera del Duero,40.92,Ribera Del Duero Red,5.0,3.0
Clos Mogador,Priorat,2008.0,4.3,592,Priorato,95.0,Priorat Red,4.0,3.0
Bodegas Tradicion,Oloroso Tradicion Vors 30 Years,2009.5,4.3,590,Jerez Oloroso,58.9,Sherry,4.0,3.0
Pazo Senorans,Seleccion de Anada Albarino Rias Baixas,2011.0,4.3,582,Rias Baixas,30.887605,Albarino,3.0,3.0
Carmelo Rodero,Ribera del Duero TSM,2019.0,4.3,577,Ribera del Duero,67.5,Ribera Del Duero Red,5.0,3.0
Abadia Retuerta,Pago Valdebellon,2015.0,4.3,569,Sardon de Duero,67.45,Cabernet Sauvignon,4.0,3.0
Lan,A Mano Rioja,2012.0,4.3,559,Rioja,30.71,Rioja Red,4.0,3.0
Protos,Gran Reserva,2014.0,4.3,553,Ribera del Duero,41.95,Ribera Del Duero Red,5.0,3.0
Dominio de Cair,Tierras de Cair Reserva,2012.0,4.3,535,Ribera del Duero,38.3,Ribera Del Duero Red,5.0,3.0
Protos,Seleccion Finca el Grajo Viejo,2014.0,4.3,530,Ribera del Duero,59.87,Ribera Del Duero Red,5.0,3.0
Familia Torres,Perpetual,2016.0,4.3,530,Priorato,63.5,Priorat Red,4.0,3.0
Clos Erasmus,Laurel,2017.0,4.3,527,Priorato,46.88,Priorat Red,4.0,3.0
Clos Mogador,Priorat,2006.0,4.3,527,Priorato,95.0,Priorat Red,4.0,3.0
Alvaro Palacios,Finca Dofi,2017.0,4.3,522,Priorato,99.9,Priorat Red,4.0,3.0
Teso La Monja,Victorino,2011.0,4.3,517,Toro,47.01,Toro Red,5.0,3.0
Ferrer Bobet,Priorat Vinyes Velles,2011.0,4.3,501,Priorato,49.9,Priorat Red,4.0,3.0
Lustau,Pedro Ximenez Murillo Seleccion del Centenario,2017.0,4.3,481,Jerez-Xeres-Sherry,40.0,Pedro Ximenez,5.0,1.0
Vinedos de Paganos,El Puntido,2016.0,4.3,474,Rioja,33.0,Rioja Red,4.0,3.0
Abadia Retuerta,Pago Negralada,2015.0,4.3,474,Sardon de Duero,67.82,Tempranillo,4.0,2.0
Ramon Bilbao,Mirto,2014.0,4.3,473,Rioja,48.34,Rioja Red,4.0,3.0
Muga,Torre Muga,2005.0,4.3,468,Rioja,99.9,Rioja Red,4.0,3.0
Alvaro Palacios,Vi de Vila Gratallops,2017.0,4.3,463,Priorato,54.9,Priorat Red,4.0,3.0
Martinet,Clos Martinet,2005.0,4.3,461,Priorato,116.05,Priorat Red,4.0,3.0
Alvaro Palacios,Vi de Vila Gratallops,2016.0,4.3,461,Priorato,48.75,Priorat Red,4.0,3.0
Alion,Ribera del Duero,2000.0,4.3,456,Ribera del Duero,98.0,Ribera Del Duero Red,5.0,3.0
Contino,Rioja Gran Reserva,2015.0,4.3,453,Rioja,40.45,Rioja Red,4.0,3.0
Bodegas Roda,Roda Reserva Rioja,2004.0,4.3,452,Rioja,81.35,Rioja Red,4.0,3.0
Ossian,Vinas Viejas Verdejo,2017.0,4.3,449,Castilla y Leon,42.0,Verdejo,3.0,3.0
Monte Real,Gran Reserva,1998.0,4.3,445,Rioja,34.9,Rioja Red,4.0,3.0
Hacienda Monasterio,Reserva,2013.0,4.3,431,Ribera del Duero,53.95,Ribera Del Duero Red,5.0,3.0
Remirez de Ganuza,Rioja Vina Coqueta,2008.0,4.3,429,Rioja,56.7603202298046,Rioja Red,4.0,3.0
Protos,Seleccion Finca el Grajo Viejo,2010.0,4.3,427,Ribera del Duero,62.74,Ribera Del Duero Red,5.0,3.0
Pintia,Toro,2003.0,4.3,422,Toro,107.0,Toro Red,5.0,3.0
Marques de Murrieta,Capellania Reserva,2016.0,4.3,422,Rioja,32.33,Rioja White,3.0,3.0
Finca Torremilanos,Torre Albeniz Reserva Ribera del Duero,2016.0,4.3,419,Ribera del Duero,28.85,Ribera Del Duero Red,5.0,3.0
Marques de Murrieta,Gran Reserva Rioja (Finca Ygay),2013.0,4.3,405,Rioja,42.0,Rioja Red,4.0,3.0
Bodegas Valduero,Tierra Alta de 2 Cotas Reserva,2014.0,4.3,407,Ribera del Duero,30.5,Ribera Del Duero Red,5.0,3.0
Clos Erasmus,Laurel,2018.0,4.3,397,Priorato,36.57,Priorat Red,4.0,3.0
Alvaro Palacios,Finca Dofi,2009.0,4.3,384,Priorato,85.0,Priorat Red,4.0,3.0
Clos Mogador,Priorat,2005.0,4.3,375,Priorato,110.0,Priorat Red,4.0,3.0
Cepa 21,Malabrigo Ribera del Duero,2015.0,4.3,374,Ribera del Duero,53.5,Ribera Del Duero Red,5.0,3.0
Vinedos de Paganos,El Puntido,2017.0,4.3,371,Rioja,35.95,Rioja Red,4.0,3.0
Sierra Cantabria,Coleccion Privada,2017.0,4.3,366,Rioja,29.0132184621944,Rioja Red,4.0,3.0
Vall Llach,Porrera Vi de Vila,2012.0,4.3,364,Priorato,40.5,Priorat Red,4.0,3.0
Quinta Sardonia,QS,2014.0,4.3,358,Castilla y Leon,35.85,Red,4.0,3.0
Comenge,Don Miguel Comenge Reserva,2011.0,4.3,355,Ribera del Duero,38.4,Ribera Del Duero Red,5.0,3.0
Bodega Numanthia,Numanthia,2016.0,4.3,345,Toro,39.53,Toro Red,5.0,3.0
Alvaro Palacios,Vi de Vila Gratallops,2018.0,4.3,344,Priorato,53.95,Priorat Red,4.0,3.0
Abadia Retuerta,Le Domaine Blanco de Guarda,2016.0,4.3,327,Sardon de Duero,36.95,Rioja Red,4.158426788816932,2.946611909650924
Bodega Contador (Benjamin Romeo),La Cueva del Contador Rioja,2010.0,4.3,312,Rioja,90.0,Rioja Red,4.158426788816932,2.946611909650924
Abadia Retuerta,Le Domaine Blanco de Guarda,2018.0,4.3,309,Sardon de Duero,34.1,Rioja Red,4.158426788816932,2.946611909650924
Pradorey,Elite,2017.0,4.3,301,Ribera del Duero,35.51,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Abadia Retuerta,Pago Garduna,2015.0,4.3,299,Castilla y Leon,75.0,Syrah,4.158426788816932,2.946611909650924
Teso La Monja,Victorino,2018.0,4.3,298,Toro,35.51,Toro Red,4.158426788816932,2.946611909650924
Ramon Bilbao,Mirto,2015.0,4.3,297,Rioja,33.9,Rioja Red,4.158426788816932,2.946611909650924
Marques de Riscal,Rioja Reserva,1994.0,4.3,296,Rioja,65.0,Rioja Red,4.158426788816932,2.946611909650924
Antidoto,La Hormiga de Antidoto,2018.0,4.3,293,Ribera del Duero,45.0,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Alvaro Palacios,Finca Dofi,2018.0,4.3,292,Priorato,84.9,Priorat Red,4.158426788816932,2.946611909650924
Pago de Los Capellanes,Reserva Tinto,2018.0,4.3,287,Ribera del Duero,30.99,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Clos Mogador,Nelin Priorat,2016.0,4.3,290,Priorato,36.5,Rioja Red,4.158426788816932,2.946611909650924
Allende,Calvario Rioja,2006.0,4.3,279,Rioja,53.35,Rioja Red,4.158426788816932,2.946611909650924
Mas d'en Gil,Clos Fonta Priorat,2014.0,4.3,278,Priorato,54.5,Priorat Red,4.158426788816932,2.946611909650924
Bodega Contador (Benjamin Romeo),La Cueva del Contador Rioja,2014.0,4.3,275,Rioja,90.15,Rioja Red,4.158426788816932,2.946611909650924
Contino,Vina del Olivo,2007.0,4.3,272,Rioja,92.0,Rioja Red,4.158426788816932,2.946611909650924
Alvaro Palacios,Finca Dofi,2010.0,4.3,263,Priorato,85.0,Priorat Red,4.158426788816932,2.946611909650924
Contino,Vina del Olivo,2011.0,4.3,260,Rioja,63.95,Rioja Red,4.0,3.0
Dominio de Atauta,Llanos del Almendro Ribera del Duero,2009.0,4.3,251,Ribera del Duero,107.74,Ribera Del Duero Red,5.0,3.0
Ordonez,Vatan Tinta de Toro,2018.0,4.3,247,Toro,33.6,Toro Red,5.0,3.0
Scala Dei,Masdeu,2013.0,4.3,242,Priorato,84.9,Priorat Red,4.0,3.0
Francisco Barona,Ribera Del Duero,2019.0,4.3,242,Ribera del Duero,30.9,Ribera Del Duero Red,5.0,3.0
Orben,Malpuesto,2017.0,4.3,239,Rioja,30.3,Rioja Red,4.0,3.0
Penafiel,Silencio de Miros Ribera Del Duero,2015.0,4.3,239,Ribera del Duero,42.35,Ribera Del Duero Red,5.0,3.0
Abadia Retuerta,Pago Valdebellon,2014.0,4.3,237,Sardon de Duero,64.5,Cabernet Sauvignon,4.0,3.0
Clos Figueras,Clos Figueres,2012.0,4.3,237,Priorato,49.61,Priorat Red,4.0,3.0
Remelluri,Rioja Blanco,2016.0,4.3,227,Rioja,55.0,Rioja White,3.0,3.0
Sonsierra,Perfume de Sonsierra,2014.0,4.3,227,Rioja Alta,28.5,Rioja Red,4.0,3.0
Artadi,Valdegines,2017.0,4.3,223,Vino de Espana,43.95,Tempranillo,4.0,2.0
Martinet,Clos Martinet,2017.0,4.3,222,Priorato,60.45,Priorat Red,4.0,3.0
Vins Miquel Gelabert,Chardonnay Roure,2018.0,4.3,221,Pla i Llevant,30.3,Chardonnay,4.0,3.0
Contino,Rioja Graciano,2015.0,4.3,220,Rioja,62.5,Rioja Red,4.0,3.0
Clos Figueras,Clos Figueres,2016.0,4.3,219,Priorato,57.49,Priorat Red,4.0,3.0
Martinet,Clos Martinet,2010.0,4.3,218,Priorato,127.2,Priorat Red,4.0,3.0
Tresmano - Tr3smano,Vendimia,2018.0,4.3,215,Ribera del Duero,34.25,Ribera Del Duero Red,5.0,3.0
Losada,La Bienquerida,2017.0,4.3,213,Bierzo,37.35,Mencia,3.0,3.0
Alvaro Palacios,Finca Dofi,2007.0,4.3,209,Priorato,80.0,Priorat Red,4.0,3.0
Venus la Universal,Venus,2009.0,4.3,207,Montsant,59.55,Montsant Red,4.0,3.0
Vall Llach,Porrera Vi de Vila,2016.0,4.3,205,Priorato,50.67,Priorat Red,4.0,3.0
Bodegas Roda,Roda I Reserva Rioja,2001.0,4.3,202,Rioja,91.0,Rioja Red,4.0,3.0
Alvaro Palacios,Finca Dofi,2000.0,4.3,202,Priorato,88.0,Priorat Red,4.0,3.0
Clos Figueras,Clos Figueres,2015.0,4.3,201,Priorato,70.89,Priorat Red,4.0,3.0
Casa Castillo,Pie Franco,2016.0,4.3,200,Jumilla,59.9,Monastrell,5.0,3.0
El Grillo y La Luna,Grillo,2012.0,4.3,200,Somontano,32.9,Red,4.0,3.0
Ferrer Bobet,Seleccio Especial Vinyes Velles,2014.0,4.3,197,Priorato,64.0,Priorat Red,4.0,3.0
Marques de Grinon,Emeritvs (Emeritus),2011.0,4.3,197,Dominio de Valdepusa,47.0,Red,4.0,3.0
Remelluri,Rioja Blanco,2014.0,4.3,196,Rioja,60.25,Rioja White,3.0,3.0
Campillo,Finca Cuesta Clara Raro Reserva,2011.0,4.3,194,Rioja,32.0,Rioja Red,4.0,3.0
Artadi,Pagos Viejos,2013.0,4.3,193,Vino de Espana,62.5,Tempranillo,4.0,2.0
Martinet,Clos Martinet,2006.0,4.3,192,Priorato,110.0,Priorat Red,4.0,3.0
Mas Doix,Doix,2012.0,4.3,191,Priorato,82.0,Priorat Red,4.0,3.0
Abadia Retuerta,Pago Valdebellon,2010.0,4.3,191,Sardon de Duero,55.0,Cabernet Sauvignon,4.0,3.0
Clos d'Agon,Tinto,2014.0,4.3,190,Cataluna,36.5,Red,4.0,3.0
Abadia Retuerta,Le Domaine Blanco de Guarda,2014.0,4.3,190,Sardon de Duero,123.82,Rioja Red,4.158426788816932,2.946611909650924
Martinet,Clos Martinet,2013.0,4.3,189,Priorato,114.6,Priorat Red,4.0,3.0
Artadi,Pagos Viejos,2001.0,4.3,189,Vino de Espana,130.0,Tempranillo,4.0,2.0
Garmon,Ribera del Duero,2018.0,4.3,188,Ribera del Duero,33.5,Ribera Del Duero Red,5.0,3.0
Bodegas Valduero,Ribera Del Duero Gran Reserva,2010.0,4.3,187,Ribera del Duero,62.8,Ribera Del Duero Red,5.0,3.0
Bodegas Mauro,Godello Blanco,2017.0,4.3,186,Bierzo,34.5,Rioja Red,4.158426788816932,2.946611909650924
Dominio de Es,Vinas Viejas de Soria Ribera Del Duero,2014.0,4.3,184,Ribera del Duero,92.24,Ribera Del Duero Red,5.0,3.0
Pago de Vallegarcia,Hipperia Red Blend,2016.0,4.3,184,Castilla,36.111307180686,Red,4.0,3.0
Clos d'Agon,Tinto,2015.0,4.3,184,Cataluna,56.92,Red,4.0,3.0
Martinet,Clos Martinet,2012.0,4.3,178,Priorato,117.3,Priorat Red,4.0,3.0
Jean Leon,Vinya La Scala Gran Reserva Cabernet Sauvignon,2013.0,4.3,177,Penedes,41.9,Cabernet Sauvignon,4.0,3.0
Bodegas Ateca,Atteca Armas Garnacha Old Vines,2017.0,4.3,176,Calatayud,32.9,Grenache,5.0,3.0
Bodega Campo Eliseo,Campo Eliseo,2009.0,4.3,175,Toro,48.5,Toro Red,5.0,3.0
Leda,Vinas Viejas Tempranillo,2017.0,4.3,174,Castilla y Leon,28.38,Tempranillo,4.0,2.0
Contino,Rioja Graciano,2016.0,4.3,174,Rioja,64.75,Rioja Red,4.0,3.0
Do Ferreiro (Bodegas Gerardo Mendez),Cepas Vellas Rias Baixas Albarino,2019.0,4.3,172,Rias Baixas,33.95,Albarino,3.0,3.0
Vinyes Domenech,Teixar,2012.0,4.3,171,Montsant,42.25,Montsant Red,4.158426788816932,2.946611909650924
Monteabellon,Finca Matambres,2016.0,4.3,170,Ribera del Duero,28.3,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Oxer Wines,Suzzane Rioja,2016.0,4.3,168,Rioja,37.29,Rioja Red,4.158426788816932,2.946611909650924
Neo,Punta Esencia,2011.0,4.3,163,Ribera del Duero,32.45,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Cruz de Alba,Finca Los Hoyales Ribera del Duero,2013.0,4.3,163,Ribera del Duero,41.28,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Castano,Casa Cisca Monastrell,2010.0,4.3,161,Yecla,33.77,Monastrell,4.158426788816932,2.946611909650924
Vina Pedrosa,Gran Reserva,2009.0,4.3,159,Ribera del Duero,67.0,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Terra d'Uro,Uro,2015.0,4.3,155,Toro,31.45,Toro Red,4.158426788816932,2.946611909650924
Zarate,Tras da Vina Albarino,2018.0,4.3,155,Rias Baixas,33.67,Albarino,4.158426788816932,2.946611909650924
Agusti Torello Mata,Cava Kripta Gran Reserva Brut Nature,2006.0,4.3,155,Cava,87.39,Cava,4.158426788816932,2.946611909650924
Vizcarra,Ribera del Duero Torralvo,2016.0,4.3,153,Ribera del Duero,45.48,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Mas d'en Gil,Clos Fonta Priorat,2007.0,4.3,153,Priorato,125.0,Priorat Red,4.158426788816932,2.946611909650924
Vinyes Domenech,Teixar,2014.0,4.3,151,Montsant,39.5,Montsant Red,4.158426788816932,2.946611909650924
Allende,Calvario Rioja,2004.0,4.3,150,Rioja,90.0,Rioja Red,4.158426788816932,2.946611909650924
Recaredo,Serral del Vell Brut Nature,2013.0,4.3,149,Cava,44.41,Cava,4.158426788816932,2.946611909650924
Palmeri Sicilia,Palmeri Navalta Garnacha,2016.0,4.2,151,Campo de Borja,28.9,Grenache,5.0,3.0
Remelluri,Rioja Blanco,2015.0,4.3,146,Rioja,56.89,Rioja White,3.0,3.0
Pradorey,Elite,2018.0,4.3,145,Ribera del Duero,30.9166666666667,Ribera Del Duero Red,5.0,3.0
Ukan Winery,Tinto,2018.0,4.3,145,Rioja Alavesa,39.9,Rioja Red,4.0,3.0
Tinto Pesquera,Reserva,2002.0,4.3,144,Ribera del Duero,65.0,Ribera Del Duero Red,5.0,3.0
Mas Que Vinos,La Plazuela,2015.0,4.3,141,Castilla,44.05,Red,4.0,3.0
Arzuaga,Gran Reserva Ribera del Duero,2014.0,4.3,140,Ribera del Duero,62.56,Ribera Del Duero Red,5.0,3.0
Beronia,III a.C,2011.0,4.3,140,Rioja,46.16,Rioja Red,4.0,3.0
Valquejigoso,V2 Tinto,2007.0,4.3,140,Madrid,48.537665,Red,4.0,3.0
Bodega Contador (Benjamin Romeo),La Vina de Andres Romeo Rioja,2011.0,4.3,139,Rioja,97.5,Rioja Red,4.0,3.0
Telmo Rodriguez,Matallana,2014.0,4.3,138,Ribera del Duero,42.0,Ribera Del Duero Red,5.0,3.0
Pujanza,Rioja Norte,2010.0,4.3,138,Rioja,75.0,Rioja Red,4.0,3.0
Bodegas Roda,Roda I Reserva Rioja,2000.0,4.3,137,Rioja,85.0,Rioja Red,4.0,3.0
Sei Solo,Tinto,2016.0,4.3,137,Ribera del Duero,52.8,Ribera Del Duero Red,5.0,3.0
Bodegas Mauro,Godello Blanco,2015.0,4.3,135,Bierzo,92.45,Rioja Red,4.158426788816932,2.946611909650924
Martinet,Clos Martinet,2003.0,4.3,135,Priorato,130.5,Priorat Red,4.0,3.0
Lustau,Jerez-Xeres-Sherry 30 Year Old Oloroso VORS,2011.0,4.3,135,Jerez-Xeres-Sherry,39.0,Sherry,4.0,3.0
Gomez Cruzado,Pancrudo,2019.0,4.3,134,Rioja,34.9,Rioja Red,4.0,3.0
Pittacum,Aurea,2012.0,4.3,133,Bierzo,28.5,Mencia,3.0,3.0
Losada,Altos de Losada El Cepon,2017.0,4.3,132,Bierzo,35.9,Mencia,3.0,3.0
Remelluri,Rioja Blanco,2013.0,4.3,131,Rioja,63.53,Rioja White,3.0,3.0
Arinzano,Gran Vino Blanco,2014.0,4.3,131,Arinzano,112.76,Chardonnay,4.0,3.0
Vizcarra,Ribera del Duero Torralvo,2015.0,4.3,128,Ribera del Duero,40.95,Ribera Del Duero Red,5.0,3.0
Telmo Rodriguez,Matallana,2016.0,4.3,128,Ribera del Duero,39.75,Ribera Del Duero Red,5.0,3.0
Espectacle del Montsant,Tinto,2015.0,4.3,127,Montsant,133.34,Montsant Red,4.0,3.0
Neo,Ribera del Duero Tinto,2005.0,4.3,126,Ribera del Duero,35.0,Ribera Del Duero Red,5.0,3.0
Martinet,Clos Martinet,2018.0,4.3,125,Priorato,57.5,Priorat Red,4.0,3.0
Remelluri,Rioja Blanco,2011.0,4.3,123,Rioja,77.9,Rioja White,3.0,3.0
Gomez Cruzado,Montes Obarenes Seleccion Terroir,2015.0,4.3,122,Rioja,97.35,Rioja White,3.0,3.0
Martinet,Els Escurcons,2015.0,4.3,122,Priorato,84.95,Priorat Red,4.0,3.0
Mas d'en Gil,Clos Fonta Priorat,2015.0,4.3,122,Priorato,53.9,Priorat Red,4.0,3.0
Callejuela,La Casilla Amontillado,2015.0,4.3,122,Jerez-Xeres-Sherry,43.95,Sherry,4.0,3.0
El Maestro Sierra,Palo Cortado,2015.0,4.3,119,Jerez Palo Cortado,85.4,Sherry,4.0,3.0
Cims de Porrera,Classic,2010.0,4.3,118,Priorato,43.24,Priorat Red,4.0,3.0
Bodegas Naluar & Acediano,Acediano,2018.0,4.3,120,Ribera del Duero,35.0,Ribera Del Duero Red,5.0,3.0
Ostatu,Gloria Rioja,2010.0,4.3,117,Rioja Alavesa,54.52,Rioja Red,4.0,3.0
Bodegas Amaren,Tempranillo Reserva,2002.0,4.3,112,Rioja,28.0,Rioja Red,4.0,3.0
Vinas del Vero,Blecua Somontano,2011.0,4.3,112,Somontano,73.9,Red,4.0,3.0
Clos Mogador,Priorat,2000.0,4.3,111,Priorato,100.0,Priorat Red,4.0,3.0
Contino,Rioja Graciano,2017.0,4.3,111,Rioja,62.9,Rioja Red,4.0,3.0
Costers del Priorat,Clos Cypres Vinyes Velles (Old Vines),2015.0,4.3,111,Priorato,49.0,Priorat Red,4.0,3.0
Eulogio Pomares,Castineiro Albarino,2017.0,4.3,111,Rias Baixas,30.75,Albarino,3.0,3.0
Bodegas Urium,Amontillado V.O.R.S,2012.5,4.3,110,Jerez Amontillado,50.0,Sherry,4.0,3.0
Bodega Otazu,Altar,2008.0,4.3,109,Navarra,32.18,Red,4.0,3.0
Perez Barquero,Gran Barquero Palo Cortado Solera 25 Anos,2011.0,4.3,108,Montilla-Moriles,34.9,Rioja Red,4.158426788816932,2.946611909650924
Bodega Elias Mora,Toro Gran Elias Mora,2014.0,4.3,108,Toro,33.5,Toro Red,5.0,3.0
Dominio de Es,Vinas Viejas de Soria Ribera Del Duero,2015.0,4.3,108,Ribera del Duero,92.24,Ribera Del Duero Red,5.0,3.0
Arinzano,Gran Vino Blanco,2004.0,4.3,108,Arinzano,52.95,Chardonnay,4.0,3.0
Oller del Mas,Arnau Oller Seleccio de la Familia,2016.0,4.3,108,Pla de Bages,33.15,Red,4.0,3.0
Finca Villacreces,Nebro Ribera del Duero,2009.0,4.3,107,Ribera del Duero,135.95,Ribera Del Duero Red,5.0,3.0
Pujanza,Rioja Norte,2011.0,4.3,106,Rioja,46.9,Rioja Red,4.0,3.0
Cims de Porrera,Classic,2011.0,4.3,102,Priorato,39.51,Priorat Red,4.0,3.0
Cims de Porrera,Classic,1997.0,4.3,102,Priorato,119.95,Priorat Red,4.0,3.0
Descendientes de J. Palacios,Las Lamas Bierzo (Corullon),2016.0,4.3,100,Bierzo,95.25,Mencia,3.0,3.0
Losada,La Bienquerida,2015.0,4.3,100,Bierzo,36.91,Mencia,3.0,3.0
Alvaro Palacios,Finca Dofi,2003.0,4.3,99,Priorato,90.6,Priorat Red,4.0,3.0
Arinzano,Gran Vino Blanco,2016.0,4.3,95,Arinzano,65.25,Chardonnay,4.0,3.0
Quinta Sardonia,QS,2017.0,4.3,93,Castilla y Leon,37.49,Red,4.0,3.0
Ferrer Bobet,Priorat Vinyes Velles,2018.0,4.3,94,Priorato,33.95,Priorat Red,4.0,3.0
Luis Canas,Hiru 3 Rioja Racimos,2005.0,4.3,91,Rioja,118.0,Rioja Red,4.0,3.0
Ca l'Apotecari,Triaca,2013.0,4.3,90,Priorato,34.9,Priorat Red,4.0,3.0
Osborne,Amontillado 51-1a 30 Years VORS Sherry,2000.0,4.3,89,Jerez-Xeres-Sherry,64.8,Sherry,4.0,3.0
Finca Torremilanos,Cyclo,2018.0,4.3,89,Ribera del Duero,35.15,Ribera Del Duero Red,5.0,3.0
Gomez Cruzado,Montes Obarenes Seleccion Terroir,2017.0,4.3,88,Rioja,42.9,Rioja White,3.0,3.0
Fos,Fos Baranda,2017.0,4.3,87,Rioja,29.9,Rioja Red,4.158426788816932,2.946611909650924
Capafons-Osso,Mas de Masos,2006.0,4.3,86,Priorato,39.99,Priorat Red,4.158426788816932,2.946611909650924
Clos Mogador,Com Tu,2018.0,4.3,85,Montsant,34.95,Grenache,4.158426788816932,2.946611909650924
Can Rafols dels Caus,El Rocallis,2015.0,4.3,83,Cataluna,88.0,Rioja Red,4.158426788816932,2.946611909650924
Mas Doix,Doix,2016.0,4.3,83,Priorato,79.9,Priorat Red,4.158426788816932,2.946611909650924
