winery,wine,year,rating,num_reviews,region,price,type,body,acidity
comenge,don miguel,2016,2,51,ribera del duero,31.9239296995019,ribera del duero red,3,2
collbaix celler el moli,singular negre,2015,2,51,pla de bages,27.35,cabernet sauvignon,2,2
bodegas celler francisco castillo - clos dominic,vinyes altes porrera,2017,2,51,priorato,33.0,priorat red,2,2
martinez lacuesta,rioja reserva especial,1922,2,51,rioja alta,280.0,rioja red,2,2
pujanza,rioja cisma,2014,2,50,rioja,140.0,rioja red,2,2
jesus madrazo,seleccion rioja,2018,2,50,rioja,32.0,rioja red,2,2
allende,martires rioja,2015,2,50,rioja,91.5,rioja white,1,2
llopart,cava original brut (espumos),2010,2,49,cava,52.95,cava,0,2
albet i noya,marti reserva penedes,2015,2,49,penedes,35.15,red,2,2
la rioja alta,vina ardanza reserva seleccion especial,2015,2,49,rioja,23.0,rioja red,2,2
juan pinero,oloroso 30 years old v.o.r.s,2011,2,48,jerez oloroso,37.9,sherry,2,2
olivier riviere,pozo alto,2016,2,48,rioja,119.95,rioja red,2,2
bodegas amaren,el cristo de samaniego,2017,2,47,rioja alavesa,42.9,rioja red,2,2
bodegas tierra,el belisario,2016,2,47,rioja,39.9,tempranillo,2,1
torre de ona,baron de ona rioja reserva,1995,2,46,rioja,50.0,rioja red,2,2
clos erasmus,priorat,2017,2,45,priorato,209.31,priorat red,2,2
toro albala,don px seleccion,1968,2,45,montilla-moriles,165.0,pedro ximenez,3,0
monte real,gran reserva,1978,2,45,rioja,97.0,rioja red,2,2
do ferreiro (bodegas gerardo mendez),cepas vellas rias baixas albarino,2020,2,44,rias baixas,26.5,albarino,1,2
legaris,la aguilera,2016,2,44,ribera del duero,32.5,ribera del duero red,3,2
bodega contador (benjamin romeo),pirata,2014,2,44,rioja,194.0,rioja white,1,2
vinas del vero,blecua somontano,2014,2,43,somontano,74.95,red,2,2
territorio luthier,hispania,2018,2,43,ribera del duero,28.9,ribera del duero red,3,2
martin codax,arousa,2019,2,44,vino de espana,18.99,albarino,1,2
vinedos hermanos hernaiz,las cenizas tempranillo,2018,2,43,rioja alta,19.95,rioja red,2,2
cims de porrera,solanes priorat,2003,2,43,priorato,38.66,priorat red,2,2
artadi,grandes anadas rioja,1994,2,43,rioja,180.0,rioja red,2,2
martinet,cami pesseroles,2017,2,42,priorato,75.5,priorat red,2,2
freixenet,cava cuvee de prestige trepat,2019,2,43,cava,7.89,cava,0,2
azpilicueta,felix azpilicueta coleccion privada,2019,2,41,rioja,18.0,rioja red,2,2
gramona,savinat sauvignon blanc,2019,2,41,penedes,17.9,sauvignon blanc,1,2
veronica salgado,capricho crianza,2017,2,41,ribera del duero,15.4438025,ribera del duero red,3,2
vinedos hermanos hernaiz,finca la emperatriz vinedo singular tinto,2017,2,41,rioja alta,33.55,rioja red,2,2
clos galena,galena,2017,2,41,priorato,19.8,priorat red,2,2
imperial,rioja reserva,1982,2,41,rioja,145.0,rioja red,2,2
osborne,solera pap palo cortado rare sherry,2011,2,41,jerez-xeres-sherry,189.99,sherry,2,2
bodegas imperiales - abadia de san quirce,finca helena,2015,2,40,ribera del duero,59.9,ribera del duero red,3,2
marta mate,primordium,2012,2,40,ribera del duero,29.9,ribera del duero red,3,2
albet i noya,marti reserva penedes,2016,2,39,penedes,33.8,red,2,2
bodegas mas alta,la solana alta,2018,2,39,priorato,43.5,unknown,4,3
venta las vacas,la cuartilleja reserva,2016,2,39,ribera del duero,39.9,ribera del duero red,3,2
emilio moro,malleolus de sanchomartin,2018,2,39,ribera del duero,119.35,ribera del duero red,3,2
figuero,noble,2015,2,38,ribera del duero,60.0,ribera del duero red,3,2
baigorri,de garage rioja,2005,2,37,rioja,40.0,rioja red,2,2
pago calzadilla,gran calzadilla,2010,2,37,pago calzadilla,34.75,red,2,2
vivanco,4 varietales coleccion rioja,2017,2,37,rioja,24.0,rioja red,2,2
fernandez gao,oloroso,2011,2,38,jerez-xeres-sherry,59.9,sherry,2,2
allende,aurus,1998,2,37,rioja,245.25,rioja red,2,2
toro albala,don px pedro ximenez,1973,2,37,montilla-moriles,109.76,pedro ximenez,3,0
museum,numerus clausus,2012,2,37,cigales,59.9,tempranillo,2,1
pujanza,rioja cisma,2012,2,37,rioja,130.5,rioja red,2,2
vinicola real,200 monges rioja seleccion especial reserva blanco,2008,2,36,rioja,61.5,rioja white,1,2
toro albala,don px gran reserva,1994,2,36,montilla-moriles,33.23,pedro ximenez,3,0
castillo perelada,emporda aires de garbet,2018,2,36,emporda,38.5,red,2,2
marques de riscal,rioja gran reserva,1996,2,36,rioja,38.12,rioja red,2,2
harveys,30 years v.o.r.s very old palo cortado blend medium sherry,2011,2,35,jerez palo cortado,65.0,sherry,2,2
farina,campus gothorum,2017,2,35,toro,41.0,toro red,3,2
tinto pesquera,gran reserva,2015,2,35,ribera del duero,74.5,ribera del duero red,3,2
enric soler,nun vinya dels taus,2019,2,35,penedes,45.39,unknown,4,3
galindo san millan,la pizca,2016,2,35,toro,26.0,red,2,2
equipo navazos,la bota 90 de manzanilla pasada,2011,2,35,manzanilla,39.75,sherry,2,2
legaris,moradillo de roa,2017,2,35,ribera del duero,29.89,ribera del duero red,3,2
bodegas casa primicia,cofradia,2014,2,34,rioja,38.0,rioja red,2,2
pujanza,rioja cisma,2009,2,34,rioja,132.4,rioja red,2,2
bodegas celler francisco castillo - clos dominic,vinyes altes porrera,2009,2,34,priorato,69.0,priorat red,2,2
castell miquel,stairway to heaven rosado,2020,2,34,mallorca,13.99,unknown,4,3
barco del corneta,la silleria,2017,2,34,castilla y leon,24.5,unknown,4,3
joan d'anguera,planella,2020,2,34,montsant,16.25,montsant red,2,2
martin codax,gallaecia rias baixes albarino,2017,2,34,rias baixas,39.95,albarino,1,2
tinto pesquera,gran reserva,1994,2,34,ribera del duero,138.0,ribera del duero red,3,2
xaloc,monada,2013,2,33,mallorca,35.4,red,2,2
bodegas 6o elemento - vino sexto elemento,tinto,2019,2,33,valencia,20.95,red,2,2
scala dei,heretge priorat,2018,2,33,priorato,39.99,priorat red,2,2
terra remota,usted,2009,2,33,emporda,159.8,red,2,2
allende,martires rioja,2017,2,33,rioja,139.63,rioja white,1,2
bodegas frontaura,verdejo,2017,2,32,toro,19.97,verdejo,1,2
carlos moro,vina garugele,2015,2,32,rioja,75.8,rioja red,2,2
bodegas luis perez,petit verdot,2013,2,32,andalucia,52.5,red,2,2
ladairo,barrica,2018,2,32,monterrei,20.95,red,2,2
conreria d'scala dei,voltons,2017,2,32,priorato,51.95,priorat red,2,2
castell d'encus,ekam essencia,2015,2,32,costers del segre,43.44,unknown,4,3
traslascuestas,valcavado de traslascuestas,2014,2,31,ribera del duero,35.48,ribera del duero red,3,2
tobia,oscar tobia gran reserva rioja,2014,2,31,rioja,28.0,rioja red,2,2
alvaro palacios,la baixada,2018,2,31,priorato,239.5,priorat red,2,2
bodega contador (benjamin romeo),la cueva del contador rioja,2019,2,31,rioja,60.61,rioja red,2,2
lopez cristobal,seleccion,2012,2,31,ribera del duero,35.35,ribera del duero red,3,2
codorniu,cava el tros nou pinot noir,2009,2,30,cava,89.9,cava,0,2
clos mogador,manyetes,2018,2,30,priorato,74.56,priorat red,2,2
sota els angels,tinto,2007,2,30,emporda,33.4,red,2,2
berceo,los dominios de berceo prefiloxerico,2015,2,29,rioja,29.25,rioja red,2,2
romate,old & plus amontillado,2011,2,28,jerez amontillado,15.84,sherry,2,2
toro albala,don px convento seleccion,1968,2,28,montilla-moriles,173.0,pedro ximenez,3,0
mas blanch i jove,sao expressiu,2012,2,28,costers del segre,34.5,red,2,2
carlos serres,onomastica rioja reserva,2014,2,28,rioja,21.88,rioja red,2,2
la rioja alta,vina arana gran reserva,2015,2,28,rioja,27.9,rioja red,2,2
anayon,carinena parcela 15 vinas viejas,2017,2,28,carinena,54.9,red,2,2
david moreno,vobiscum,2015,2,28,rioja,31.99,rioja red,2,2
vina pedrosa,la navilla,2017,2,27,ribera del duero,24.9,ribera del duero red,3,2
edra,merlot - syrah,2016,2,27,ribera del gallego-cinco villas,11.5,red,2,2
bodega numanthia,termanthia,2000,2,27,toro,140.0,toro red,3,2
gutierrez de la vega,casta diva cosecha miel moscatel dulce,2018,2,27,alicante,15.5,unknown,4,3
marques de riscal,baron de chirel rioja reserva,2017,2,27,rioja,95.0,rioja red,2,2
valdelosfrailes,pago de las costanas,2005,2,27,castilla y leon,40.2,tempranillo,2,1
remirez de ganuza,rioja blanco,2019,2,27,rioja,26.45,rioja white,1,2
briego,vendimia seleccionada,2020,2,27,ribera del duero,7.9,ribera del duero red,3,2
guillem carol - cellers carol valles,cava gran reserva familiar millenium brut,2011,2,27,cava,29.95,cava,0,2
barahonda,zona zepa monastrell,2015,2,26,yecla,59.9,monastrell,3,2
abadia retuerta,petit verdot,2016,2,26,sardon de duero,115.9,red,2,2
tobia,alma tobia blanco,2016,2,26,rioja,33.0,rioja white,1,2
vina pomal,reserva,1970,2,25,rioja,72.0,rioja red,2,2
particular,garnacha vinas centenarias,2015,2,25,carinena,13.95,grenache,3,2
bodegas frontonio,el jardin de las iguales vinedo historico garnacha,2016,2,25,aragon,195.99,grenache,3,2
bodegas asenjo & manso,silvanus edicion limitada ribera del duero,2015,2,25,ribera del duero,46.0,ribera del duero red,3,2
la rioja alta,vina ardanza reserva,2009,1,10273,rioja,24.38,rioja red,2,2
la rioja alta,vina ardanza reserva,2012,1,9092,rioja,20.0,rioja red,2,2
familia torres,san valentin parellada,2019,1,7401,cataluna,6.95,unknown,4,3
abadia retuerta,seleccion especial,2016,1,7293,sardon de duero,17.48,red,2,2
r. lopez de heredia,vina tondonia reserva,2008,1,6521,rioja,37.9,rioja red,2,2
pintia,toro,2010,1,6345,toro,79.75,toro red,3,2
abadia retuerta,seleccion especial,2015,1,5152,sardon de duero,24.95,red,2,2
la rioja alta,rioja gran reserva 904,2004,1,4994,rioja,29.9,rioja red,2,2
dominio de pingus,psi,2018,1,4767,ribera del duero,29.13,ribera del duero red,3,2
dominio de pingus,psi,2017,1,4457,ribera del duero,33.9,ribera del duero red,3,2
muga,seleccion especial (reserva),2015,1,4266,rioja,28.0,rioja red,2,2
pago de carraovejas,tinto,2012,1,4023,ribera del duero,25.8,ribera del duero red,4,3
emilio moro,malleolus,2016,1,3997,ribera del duero,37.86,ribera del duero red,4,3
muga,seleccion especial (reserva),2014,1,3829,rioja,34.0,rioja red,4,3
matarromera,ribera del duero reserva,2014,1,3660,ribera del duero,33.64,ribera del duero red,4,3
matarromera,ribera del duero reserva,2015,1,3620,ribera del duero,36.35,ribera del duero red,4,3
muga,prado enea gran reserva,2006,1,3608,rioja,35.5,rioja red,4,3
bodegas mauro,red,2017,1,3587,castilla y leon,66.75,red,4,3
arzuaga,ribera del duero crianza,2018,1,3524,ribera del duero,19.01,ribera del duero red,4,3
hacienda monasterio,cosecha,2014,1,2990,ribera del duero,75.9,ribera del duero red,4,3
emilio moro,malleolus,2017,1,2936,ribera del duero,38.05,ribera del duero red,4,3
muga,prado enea gran reserva,2009,1,2923,rioja,40.4,rioja red,4,3
familia torres,mas la plana cabernet sauvignon,2013,1,2911,penedes,63.33,cabernet sauvignon,4,3
aalto,tinto,2012,1,2844,ribera del duero,26.9,ribera del duero red,4,3
hacienda monasterio,cosecha,2015,1,2783,ribera del duero,34.95,ribera del duero red,4,3
pago de los capellanes,crianza tinto,2018,1,2705,ribera del duero,24.5,ribera del duero red,4,3
pintia,toro,2007,1,2575,toro,93.5,toro red,4,3
bodega numanthia,numanthia,2012,1,2453,toro,99.9,toro red,4,3
r. lopez de heredia,vina tondonia reserva,2009,1,2423,rioja,35.09,rioja red,4,3
benjamin de rothschild - vega sicilia,macan clasico,2014,1,2341,rioja,36.8,rioja red,4,3
pago de los capellanes,reserva tinto,2015,1,2295,ribera del duero,80.35,ribera del duero red,4,3
bodega numanthia,numanthia,2014,1,2241,toro,46.0,toro red,4,3
benjamin de rothschild - vega sicilia,macan clasico,2015,1,2241,rioja,50.41,rioja red,4,3
pintia,toro,2009,1,2062,toro,150.0,toro red,4,3
matsu,el viejo,2016,1,2013,toro,33.95,toro red,4,3
pago de los capellanes,reserva tinto,2014,1,1924,ribera del duero,48.6377226796774,ribera del duero red,4,3
tomas postigo,3er ano ribera del duero tinto,2016,1,1914,ribera del duero,27.29,ribera del duero red,3,2
aalto,tinto,2016,1,1884,ribera del duero,65.9,ribera del duero red,3,2
bodegas san roman,tinto,2015,1,1846,toro,33.66,toro red,3,2
bodegas san roman,tinto,2012,1,1824,toro,190.0,toro red,3,2
familia torres,mas la plana cabernet sauvignon,2015,1,1797,penedes,55.0,cabernet sauvignon,2,2
bodegas san roman,tinto,2016,1,1749,toro,26.9,toro red,3,2
bodega numanthia,numanthia,2015,1,1743,toro,36.9,toro red,3,2
bodegas valduero,ribera del duero una cepa i,2015,1,1645,ribera del duero,25.95,ribera del duero red,3,2
pago de los capellanes,reserva tinto,2016,1,1638,ribera del duero,34.5,ribera del duero red,3,2
imperial,rioja gran reserva,2012,1,1615,rioja,47.9,rioja red,2,2
alto moncayo,garnacha,2014,1,1544,campo de borja,36.94,grenache,3,2
la rioja alta,rioja gran reserva 904,1998,1,1528,rioja,75.0,rioja red,2,2
la rioja alta,vina arana gran reserva,2014,1,1525,rioja,24.9,rioja red,2,2
remirez de ganuza,rioja reserva,2006,1,1493,rioja,58.0,rioja red,2,2
la rioja alta,vina arana gran reserva,2012,1,1471,rioja,32.55,rioja red,2,2
bosque de matasnos,bosque de matasnos etiqueta blanca,2018,1,1465,ribera del duero,26.9,ribera del duero red,3,2
gonzalez-byass,matusalem sherry vors,2011,1,1452,jerez oloroso,63.34,sherry,2,2
marques de vargas,reserva privada rioja,2014,1,1367,rioja,37.9,rioja red,2,2
bodegas valduero,ribera del duero una cepa i,2014,1,1362,ribera del duero,46.95,ribera del duero red,3,2
bodegas roda,roda i reserva rioja,2008,1,1330,rioja,39.22,rioja red,2,2
luis canas,reserva seleccion de la familia,2016,1,1282,rioja,18.5,rioja red,2,2
gonzalez-byass,apostoles 30 years old sherry,2011,1,1247,jerez palo cortado,74.0,sherry,2,2
vinicola real,200 monges rioja reserva,2010,1,1230,rioja,35.0,rioja red,2,2
tinto pesquera,reserva,2016,1,1230,ribera del duero,26.7597646010531,ribera del duero red,3,2
belondrade,belondrade y lurton,2015,1,1230,rueda,32.7,verdejo,1,2
ossian,vinas viejas verdejo,2016,1,1181,castilla y leon,49.0,verdejo,1,2
teso la monja,victorino,2014,1,1178,toro,38.0,toro red,3,2
garmon,ribera del duero,2016,1,1119,ribera del duero,33.59,ribera del duero red,3,2
marques de murrieta,gran reserva rioja (finca ygay),2011,1,1118,rioja,94.95,rioja red,2,2
marques de caceres,gaudium,2012,1,1116,rioja,36.91,rioja red,2,2
volver,triga,2014,1,1114,alicante,30.67,red,2,2
vinedos de paganos,el puntido,2014,1,1067,rioja,86.15,rioja red,2,2
williams & humbert,don guido pedro ximenez solera especial aged 20 years,2011,1,1057,jerez-xeres-sherry,32.9,pedro ximenez,3,0
luis canas,reserva seleccion de la familia,2014,1,1022,rioja,17.07,rioja red,2,2
pago de los capellanes,crianza tinto,2019,1,1011,ribera del duero,19.45,ribera del duero red,3,2
marques de riscal,rioja gran reserva,2013,1,995,rioja,39.9,rioja red,2,2
tresmano - tr3smano,vendimia,2016,1,930,ribera del duero,28.65,ribera del duero red,3,2
vinedos de paganos,el puntido,2015,1,929,rioja,33.82,rioja red,2,2
marques de murrieta,dalmau rioja,2012,1,916,rioja,67.95,rioja red,2,2
marques de murrieta,dalmau rioja,2013,1,912,rioja,60.95,rioja red,2,2
marques de vargas,gran reserva rioja,2011,1,901,rioja,35.01,rioja red,2,2
muga,torre muga,2011,1,900,rioja,69.95,rioja red,2,2
ossian,vinas viejas verdejo,2018,1,885,castilla y leon,28.18,verdejo,1,2
teso la monja,victorino,2013,1,878,toro,34.22,toro red,3,2
imperial,rioja gran reserva,2014,1,835,rioja,49.75,rioja red,2,2
ferrer bobet,priorat vinyes velles,2016,1,828,priorato,33.95,priorat red,2,2
la vicalanda,reserva,2014,1,818,rioja,21.5,rioja red,2,2
alvaro palacios,finca dofi,2012,1,814,priorato,80.0,priorat red,2,2
senorio de san vicente,san vicente rioja,2014,1,811,rioja,36.0,rioja red,2,2
imperial,rioja reserva,2017,1,799,rioja,25.45,rioja red,2,2
la rioja alta,vina ardanza reserva,2010,1,783,rioja,17.16,rioja red,2,2
pintia,toro,2004,1,760,toro,116.9,toro red,3,2
vinicola real,200 monges rioja reserva,2009,1,760,rioja,39.5,rioja red,2,2
vinedos de paganos,el puntido gran reserva,2006,1,754,rioja,40.0,rioja red,2,2
marques de murrieta,gran reserva rioja (finca ygay),2012,1,749,rioja,39.78,rioja red,2,2
anima negra,an,2017,1,740,mallorca,39.98,red,2,2
muga,torre muga,2014,1,728,rioja,69.9,rioja red,2,2
senorio de san vicente,san vicente rioja,2007,1,724,rioja,77.7,rioja red,2,2
clos mogador,priorat,2009,1,723,priorato,95.0,priorat red,2,2
bodegas vilano,la baraja,2016,1,716,ribera del duero,24.9,ribera del duero red,3,2
bodegas san roman,tinto,2018,1,693,toro,25.9,toro red,3,2
castillo perelada,finca malaveina,2017,1,687,emporda,22.5,red,2,2
marques de murrieta,gran reserva rioja (finca ygay),2014,1,685,rioja,50.0,rioja red,2,2
remelluri,granja gran reserva rioja,2009,1,682,rioja,57.8,rioja red,2,2
marques de riscal,reserva xr,2016,1,676,rioja,21.24,rioja red,2,2
condado de haza,alenza ribera del duero gran reserva,2006,1,675,ribera del duero,70.0,ribera del duero red,3,2
enate,chardonnay fermentado en barrica,2019,1,674,somontano,15.75,chardonnay,2,2
ordonez,vatan tinta de toro,2016,1,665,toro,26.0,toro red,3,2
lan,a mano rioja,2016,1,663,rioja,25.8208254922442,rioja red,2,2
marques de riscal,baron de chirel rioja reserva,2014,1,661,rioja,62.95,rioja red,2,2
volver,alicante bouschet by tarima,2017,1,658,alicante,17.15,red,2,2
arzuaga,reserva ribera del duero,2014,1,641,ribera del duero,33.9,ribera del duero red,3,2
alvaro palacios,finca dofi,2011,1,613,priorato,80.0,priorat red,2,2
alvaro palacios,finca dofi,2013,1,605,priorato,80.0,priorat red,2,2
enate,chardonnay fermentado en barrica,2018,1,603,somontano,16.9,chardonnay,2,2
garmon,ribera del duero,2017,1,598,ribera del duero,40.92,ribera del duero red,3,2
clos mogador,priorat,2008,1,592,priorato,95.0,priorat red,2,2
bodegas tradicion,oloroso tradicion vors 30 years,2011,1,590,jerez oloroso,58.9,sherry,2,2
pazo senorans,seleccion de anada albarino rias baixas,2011,1,582,rias baixas,30.887605,albarino,1,2
carmelo rodero,ribera del duero tsm,2019,1,577,ribera del duero,67.5,ribera del duero red,3,2
abadia retuerta,pago valdebellon,2015,1,569,sardon de duero,67.45,cabernet sauvignon,2,2
figuero,vinas viejas,2016,1,567,ribera del duero,16.5,ribera del duero red,3,2
lan,a mano rioja,2012,1,559,rioja,30.71,rioja red,2,2
dominio de atauta,dominio de atauta,2017,1,556,ribera del duero,25.25,ribera del duero red,3,2
protos,gran reserva,2014,1,553,ribera del duero,41.95,ribera del duero red,3,2
dominio de cair,tierras de cair reserva,2012,1,535,ribera del duero,38.3,ribera del duero red,3,2
carmelo rodero,crianza,2019,1,533,ribera del duero,19.95,ribera del duero red,3,2
protos,seleccion finca el grajo viejo,2014,1,530,ribera del duero,59.87,ribera del duero red,3,2
familia torres,perpetual,2016,1,530,priorato,63.5,priorat red,2,2
clos erasmus,laurel,2017,1,527,priorato,46.88,priorat red,2,2
clos mogador,priorat,2006,1,527,priorato,95.0,priorat red,2,2
alvaro palacios,finca dofi,2017,1,522,priorato,99.9,priorat red,2,2
teso la monja,victorino,2011,1,517,toro,47.01,toro red,3,2
dominio de cair,seleccion la aguilera,2016,1,511,ribera del duero,15.9,ribera del duero red,3,2
torre de ona,finca martelo,2015,1,512,rioja,21.15,rioja red,2,2
ferrer bobet,priorat vinyes velles,2011,1,501,priorato,49.9,priorat red,2,2
remirez de ganuza,rioja blanco,2018,1,495,rioja,23.83,rioja white,1,2
lustau,pedro ximenez murillo seleccion del centenario,2011,1,481,jerez-xeres-sherry,40.0,pedro ximenez,3,0
vinedos de paganos,el puntido,2016,1,474,rioja,33.0,rioja red,2,2
abadia retuerta,pago negralada,2015,1,474,sardon de duero,67.82,tempranillo,2,1
ramon bilbao,mirto,2014,1,473,rioja,48.34,rioja red,2,2
muga,torre muga,2005,1,468,rioja,99.9,rioja red,2,2
alvaro palacios,vi de vila gratallops,2017,1,463,priorato,54.9,priorat red,2,2
martinet,clos martinet,2005,1,461,priorato,116.05,priorat red,2,2
alvaro palacios,vi de vila gratallops,2016,1,461,priorato,48.75,priorat red,2,2
alion,ribera del duero,2000,1,456,ribera del duero,98.0,ribera del duero red,3,2
bodegas faustino,i gran reserva,1964,1,454,rioja,272.0,rioja red,2,2
contino,rioja gran reserva,2015,1,453,rioja,40.45,rioja red,2,2
bodegas roda,roda reserva rioja,2004,1,452,rioja,81.35,rioja red,2,2
bodegas faustino,i gran reserva,1970,1,449,rioja,206.91,rioja red,2,2
ossian,vinas viejas verdejo,2017,1,449,castilla y leon,42.0,verdejo,1,2
monte real,gran reserva,1998,1,445,rioja,34.9,rioja red,2,2
hacienda monasterio,reserva,2013,1,431,ribera del duero,53.95,ribera del duero red,3,2
remirez de ganuza,rioja vina coqueta,2008,1,429,rioja,56.7603202298046,rioja red,2,2
protos,seleccion finca el grajo viejo,2010,1,427,ribera del duero,62.74,ribera del duero red,3,2
st. petroni,vermello vermu,2011,1,424,galicia,10.89,unknown,4,3
pintia,toro,2003,1,422,toro,107.0,toro red,3,2
marques de murrieta,capellania reserva,2016,1,422,rioja,32.33,rioja white,1,2
llanos negros,los tabaqueros,2006,1,419,la palma,21.95,unknown,4,3
finca torremilanos,torre albeniz reserva ribera del duero,2016,1,419,ribera del duero,28.85,ribera del duero red,3,2
marques de murrieta,castillo ygay gran reserva especial tinto,1998,1,418,rioja,160.0,rioja red,2,2
aster,finca el otero,2016,1,411,ribera del duero,26.9,ribera del duero red,3,2
comenge,familia comenge reserva,2016,1,410,ribera del duero,21.3,ribera del duero red,3,2
marques de murrieta,gran reserva rioja (finca ygay),2013,1,405,rioja,42.0,rioja red,2,2
bodegas valduero,tierra alta de 2 cotas reserva,2014,1,407,ribera del duero,30.5,ribera del duero red,3,2
marques de murrieta,castillo ygay gran reserva especial tinto,1989,1,404,rioja,160.0,rioja red,2,2
bodegas aragonesas,fagus de coto de hayas garnacha,2017,1,398,aragon,21.02,grenache,3,2
mustiguillo,finca terrerazo,2018,1,397,el terrerazo,22.8,red,2,2
clos erasmus,laurel,2018,1,397,priorato,36.57,priorat red,2,2
alvaro palacios,finca dofi,2009,1,384,priorato,85.0,priorat red,2,2
avancia,godello,2019,1,375,valdeorras,23.4,unknown,4,3
clos mogador,priorat,2005,1,375,priorato,110.0,priorat red,2,2
cepa 21,malabrigo ribera del duero,2015,1,374,ribera del duero,53.5,ribera del duero red,3,2
vinedos de paganos,el puntido,2017,1,371,rioja,35.95,rioja red,2,2
morca,godina garnacha,2019,1,370,campo de borja,16.25,grenache,3,2
vina pedrosa,perez pascuas gran reserva seleccion,2011,1,370,ribera del duero,498.614195,ribera del duero red,3,2
marques de tomares,rioja gran reserva,2010,1,368,rioja,25.95,red,2,2
sierra cantabria,coleccion privada,2017,1,366,rioja,29.0132184621944,rioja red,2,2
vall llach,porrera vi de vila,2012,1,364,priorato,40.5,priorat red,2,2
quinta sardonia,qs,2014,1,358,castilla y leon,35.85,red,2,2
comenge,don miguel comenge reserva,2011,1,355,ribera del duero,38.4,ribera del duero red,3,2
abadal,3.9,2017,1,345,pla de bages,20.65,red,2,2
bodega numanthia,numanthia,2016,1,345,toro,39.53,toro red,3,2
pago de vallegarcia,montes de toledo syrah,2018,1,344,castilla,25.31,syrah,2,2
alvaro palacios,vi de vila gratallops,2018,1,344,priorato,53.95,priorat red,2,2
hermanos pecina,finca iscorta gran reserva,2010,1,334,rioja,27.0,rioja red,2,2
abadia retuerta,le domaine blanco de guarda,2016,1,327,sardon de duero,36.95,unknown,4,3
biniagual,finca biniagual veran,2017,1,322,binissalem-mallorca,26.5,red,2,2
breca,brega garnacha,2017,1,317,calatayud,27.9,grenache,3,2
pintia,toro,2001,1,315,toro,189.45,toro red,3,2
bodega contador (benjamin romeo),la cueva del contador rioja,2010,1,312,rioja,90.0,rioja red,4,3
abadia retuerta,le domaine blanco de guarda,2018,1,309,sardon de duero,34.1,unknown,4,3
pradorey,elite,2017,1,301,ribera del duero,35.51,ribera del duero red,4,3
terras gauda,la mar,2018,1,301,rias baixas,27.7,albarino,4,3
abadia retuerta,pago garduna,2015,1,299,castilla y leon,75.0,syrah,4,3
bodegas faustino,i gran reserva,1982,1,298,rioja,425.0,rioja red,4,3
teso la monja,victorino,2018,1,298,toro,35.51,toro red,4,3
ramon bilbao,mirto,2015,1,297,rioja,33.9,rioja red,4,3
marques de riscal,rioja reserva,1994,1,296,rioja,65.0,rioja red,4,3
antidoto,la hormiga de antidoto,2018,1,293,ribera del duero,45.0,ribera del duero red,4,3
alvaro palacios,finca dofi,2018,1,292,priorato,84.9,priorat red,4,3
jaro,chafandin,2015,1,290,ribera del duero,27.85,ribera del duero red,4,3
pago de los capellanes,reserva tinto,2018,1,287,ribera del duero,30.99,ribera del duero red,4,3
clos mogador,nelin priorat,2016,1,290,priorato,36.5,unknown,4,3
bodega tesalia,arcos de la frontera,2017,1,284,andalucia,25.9,red,4,3
pazo de rubianes,albarino,2020,1,281,rias baixas,13.75,albarino,4,3
allende,calvario rioja,2006,1,279,rioja,53.35,rioja red,4,3
mas d'en gil,clos fonta priorat,2014,1,278,priorato,54.5,priorat red,4,3
bodega contador (benjamin romeo),la cueva del contador rioja,2014,1,275,rioja,90.15,rioja red,4,3
godeval,cepas vellas godello,2019,1,272,valdeorras,18.48,unknown,4,3
contino,vina del olivo,2007,1,272,rioja,92.0,rioja red,4,3
dominio del bendito,las sabias,2017,1,270,toro,22.55,toro red,4,3
clos galena,galena,2016,1,264,priorato,17.95,priorat red,4,3
alvaro palacios,finca dofi,2010,1,263,priorato,85.0,priorat red,4,3
bosque de matasnos,bosque de matasnos etiqueta blanca,2019,1,260,ribera del duero,26.9,ribera del duero red,4,3
contino,vina del olivo,2011,1,260,rioja,63.95,rioja red,2,2
bodegas olarra,cerro anon rioja gran reserva,2015,1,258,rioja,12.9,rioja red,2,2
castell d'encus,ekam,2019,1,257,costers del segre,24.61,unknown,4,3
dominio de atauta,llanos del almendro ribera del duero,2009,1,251,ribera del duero,107.74,ribera del duero red,3,2
martinet,clos martinet,2004,1,249,priorato,162.5,priorat red,2,2
ordonez,vatan tinta de toro,2018,1,247,toro,33.6,toro red,3,2
enate,chardonnay fermentado en barrica,2020,1,244,somontano,16.9,chardonnay,2,2
scala dei,masdeu,2013,1,242,priorato,84.9,priorat red,2,2
francisco barona,ribera del duero,2019,1,242,ribera del duero,30.9,ribera del duero red,3,2
dominio do bibei,lapola,2017,1,241,ribeira sacra,21.8,unknown,4,3
taron,pantocrator,2010,1,241,rioja alta,19.9,rioja red,2,2
castillo de cuzcurrita,senorio de cuzcurrita rioja,2017,1,239,rioja,24.3677926503816,rioja red,2,2
castillo perelada,finca malaveina,2018,1,239,emporda,18.88,red,2,2
orben,malpuesto,2017,1,239,rioja,30.3,rioja red,2,2
penafiel,silencio de miros ribera del duero,2015,1,239,ribera del duero,42.35,ribera del duero red,3,2
abadia retuerta,pago valdebellon,2014,1,237,sardon de duero,64.5,cabernet sauvignon,2,2
clos figueras,clos figueres,2012,1,237,priorato,49.61,priorat red,2,2
