winery,wine,year,rating,num_reviews,country,region,price,type,body,acidity
Valderiz,Juegabolos,2017,-0.6512694404301334,-0.6854760802990665,Espana,Ribera del Duero,-0.7376755894031742,Ribera Del Duero Red,1.3972875305566685,0.0
Abadal,3.9,2018,-0.6512694404301334,-0.6854760802990665,Espana,Pla de Bages,-0.8882322456098544,Red,-0.39845430408041677,0.0
Raul Perez,Sketch,2019,-0.6512694404301334,-0.6854760802990665,Espana,Rias Baixas,-0.4004699278991716,Albarino,-2.194196138717502,0.0
Portal del Priorat,Clos del Portal Somni,2008,-0.6512694404301334,-0.6892150699137263,Espana,Priorato,-0.5788692534043474,Priorat Red,-0.39845430408041677,0.0
Baigorri,De Garage Rioja,2017,-0.6512694404301334,-0.6892150699137263,Espana,Rioja,-0.667553311169926,Rioja Red,-0.39845430408041677,0.0
Cartoixa de Montsalvat,Montsalvat,2007,-0.6512694404301334,-0.6929540595283862,Espana,Priorato,-0.5084863884106647,Priorat Red,-0.39845430408041677,0.0
Clos Galena,Galena,2018,-0.6512694404301334,-0.6929540595283862,Espana,Priorato,-0.9583545238431026,Priorat Red,-0.39845430408041677,0.0
Bodega Ribas,Sio Negre,2019,-0.6512694404301334,-0.6966930491430461,Espana,Mallorca,-0.5046221352750258,Red,-0.39845430408041677,0.0
Allende,Aurus,2001,-0.6512694404301334,-0.6966930491430461,Espana,Rioja,1.5598602327097242,Rioja Red,-0.39845430408041677,0.0
El Lagar de Isilla,Vendimia Seleccionada,2015,-0.6512694404301334,-0.6966930491430461,Espana,Ribera del Duero,-0.7329320235226898,Ribera Del Duero Red,1.3972875305566685,0.0
Finca Villacreces,Nebro Ribera del Duero,2013,-0.6512694404301334,-0.6966930491430461,Espana,Ribera del Duero,2.72079642145959,Ribera Del Duero Red,1.3972875305566685,0.0
Bodega Otazu,Pago de Otazu Chardonnay Con Crianza,2018,-0.6512694404301334,-0.6966930491430461,Espana,Otazu,-0.7418004292992477,Chardonnay,-0.39845430408041677,0.0
Jose Pariente,Verdejo Fermentado en Barrica,2020,-0.6512694404301334,-0.6966930491430461,Espana,Rueda,-1.0284768020763508,Verdejo,-2.194196138717502,0.0
Cervoles,Vinyes Altes de Les Garrigues Vi Blanc,2019,-0.6512694404301334,-0.7004320387577059,Espana,Costers del Segre,-0.7954233479482022,Unknown,0.31984242977441796,0.0
Anibal de Otero,Vina Centenaria Mencia,2014,-0.6512694404301334,-0.7004320387577059,Espana,Bierzo,-0.5438081142877232,Mencia,-2.194196138717502,0.0
Familia Torres,Grans Muralles,2017,-0.6512694404301334,-0.7004320387577059,Espana,Conca de Barbera,1.5134557838788982,Red,-0.39845430408041677,0.0
Costers del Siurana,Clos de L'Obac,2009,-0.6512694404301334,-0.7041710283723658,Espana,Priorato,0.3203458439396597,Priorat Red,-0.39845430408041677,0.0
Bodegas San Roman,Malvasia,2017,-0.6512694404301334,-0.7041710283723658,Espana,Castilla,-0.47162341610643826,Unknown,-0.39845430408041677,0.0
Finca Rio Negro,Cerro del Lobo Syrah,2018,-0.6512694404301334,-0.7041710283723658,Espana,Castilla,-0.8222348072726795,Syrah,-0.39845430408041677,0.0
Cervoles,Estrats,2012,-0.6512694404301334,-0.7041710283723658,Espana,Costers del Segre,0.08626117983749258,Red,-0.39845430408041677,0.0
Scala Dei,Masdeu,2016,-0.6512694404301334,-0.7041710283723658,Espana,Priorato,0.3502509331861918,Priorat Red,-0.39845430408041677,0.0
Vina Sastre,Regina Vides Ribera del Duero,2001,-0.6512694404301334,-0.7079100179870257,Espana,Ribera del Duero,1.1783125423229321,Ribera Del Duero Red,1.3972875305566685,0.0
Vizcarra,Celia,2014,-0.6512694404301334,-0.7079100179870257,Espana,Ribera del Duero,0.32199577989808903,Ribera Del Duero Red,1.3972875305566685,0.0
Marques de Caceres,Gaudium,1998,-0.6512694404301334,-0.7079100179870257,Espana,Rioja,-0.09007572571964634,Rioja Red,-0.39845430408041677,0.0
Barahonda,Summum Monastrell,2019,-0.6512694404301334,-0.7079100179870257,Espana,Yecla,-1.038995143811338,Monastrell,1.3972875305566685,0.0
Mas Doix,Doix,2002,-0.6512694404301334,-0.7116490076016855,Espana,Priorato,2.7049157878597074,Priorat Red,-0.39845430408041677,0.0
Altos del Enebro,Finca La Herradura,2014,-0.6512694404301334,-0.7116490076016855,Espana,Ribera del Duero,0.07491787012329072,Ribera Del Duero Red,1.3972875305566685,0.0
Pago de Larrainzar,Reserva Especial,2014,-0.6512694404301334,-0.7116490076016855,Espana,Navarra,-0.9789787233234697,Red,-0.39845430408041677,0.0
Albamar,Alma de Mar Albarino,2019,-0.6512694404301334,-0.7116490076016855,Espana,Rias Baixas,-0.7603622088315781,Albarino,-2.194196138717502,0.0
Pujanza,Rioja Anadas Frias,2016,-0.6512694404301334,-0.7116490076016855,Espana,Rioja,0.21928726648586064,Rioja White,-2.194196138717502,0.0
Finca Rio Negro,5o Ano,2016,-0.6512694404301334,-0.7116490076016855,Espana,La Mancha,-0.8346093269608998,Red,-0.39845430408041677,0.0
Oxer Wines,Suzzane Rioja,2019,-0.6512694404301334,-0.7153879972163454,Espana,Rioja,-0.6077431326768613,Rioja Red,-0.39845430408041677,0.0
Dominio de Atauta,Llanos del Almendro Ribera del Duero,2010,-0.6512694404301334,-0.7153879972163454,Espana,Ribera del Duero,0.6317712560932033,Ribera Del Duero Red,1.3972875305566685,0.0
Can Bas,Monreal,2015,-0.6512694404301334,-0.7153879972163454,Espana,Penedes,-0.4180004974574837,Red,-0.39845430408041677,0.0
Atlantida,Blanco,2019,-0.6512694404301334,-0.7153879972163454,Espana,Cadiz,-0.962479363739176,Unknown,-1.4758994048626681,0.0
Atlan & Artisan,8 Vents Mallorca,2019,-0.6512694404301334,-0.7191269868310053,Espana,Mallorca,-0.9377303243627355,Red,-0.39845430408041677,0.0
Venus la Universal,Venus,2017,-0.6512694404301334,-0.7191269868310053,Espana,Montsant,-0.598462242910696,Montsant Red,-0.39845430408041677,0.0
Olivardots,Vd'O 1 Samso - Pissarra,2012,-0.6512694404301334,-0.7228659764456651,Espana,Emporda,-0.6067119227028429,Red,-0.39845430408041677,0.0
Lar de Paula,Tempranillo Reserva,2012,-0.6512694404301334,-0.7228659764456651,Espana,Rioja,-1.020227122284204,Rioja Red,-0.39845430408041677,0.0
Venta Las Vacas,La Cuartilleja Reserva,2015,-0.6512694404301334,-0.7228659764456651,Espana,Ribera del Duero,-0.508746975171099,Ribera Del Duero Red,1.3972875305566685,0.0
Bodega Contador (Benjamin Romeo),Coleccion No. 3 Cosecha,2014,-0.6512694404301334,-0.726604966060325,Espana,Rioja,2.5890077867800443,Rioja Red,-0.39845430408041677,0.0
Luis Canas,Rioja Gran Reserva,2016,-0.6512694404301334,-0.726604966060325,Espana,Rioja,-0.8942132634591606,Rioja Red,-0.39845430408041677,0.0
La Val,Albarino Sobre Lias,2015,-0.6512694404301334,-0.726604966060325,Espana,Rias Baixas,-0.8346093269608998,Albarino,-2.194196138717502,0.0
Raul Perez,Rara Avis Prieto Picudo,2013,-0.6512694404301334,-0.726604966060325,Espana,Castilla y Leon,-0.5035909253010072,Red,-0.39845430408041677,0.0
Javi Revert,Sensal,2020,-0.6512694404301334,-0.726604966060325,Espana,Valencia,-0.8665768361554688,Red,-0.39845430408041677,0.0
Bodega Campo Eliseo,Campo Eliseo Blanco,2018,-0.6512694404301334,-0.726604966060325,Espana,Rueda,-0.7655182587016699,Verdejo,-2.194196138717502,0.0
Contino,Reserva,1995,-0.6512694404301334,-0.726604966060325,Espana,Rioja,-0.19319672312148198,Rioja Red,-0.39845430408041677,0.0
Terras Gauda,La Mar,2019,-0.6512694404301334,-0.726604966060325,Espana,Rias Baixas,-0.8841074057137809,Albarino,-2.194196138717502,0.0
Descendientes de J. Palacios,Las Lamas Bierzo (Corullon),2017,-0.6512694404301334,-0.7303439556749849,Espana,Bierzo,0.8776117138991795,Mencia,-2.194196138717502,0.0
Lambuena,Vinas Viejas,2014,-0.6512694404301334,-0.7303439556749849,Espana,Ribera del Duero,-0.563089142152732,Ribera Del Duero Red,1.3972875305566685,0.0
Tarsus,T3rno Seleccion de 3 Parcelas Ribera del Duero,2017,-0.6512694404301334,-0.7303439556749849,Espana,Ribera del Duero,-0.5334960145475397,Ribera Del Duero Red,1.3972875305566685,0.0
Bodegas Luis Perez,Fino La Barajuela,2016,-0.6512694404301334,-0.7303439556749849,Espana,Andalucia,0.11513505911000668,Unknown,-0.03930593715299942,0.0
Marco Abella,Clos Abella Seleccion Especial,2016,-0.6512694404301334,-0.7303439556749849,Espana,Priorato,-0.430375017145704,Priorat Red,-0.39845430408041677,0.0
Vivanco,Parcelas de Maturana Tinta Coleccion Rioja,2017,-0.6512694404301334,-0.7303439556749849,Espana,Rioja,-0.5747444135082739,Rioja Red,-0.39845430408041677,0.0
Familia Torres,Reserva Real,1998,-0.6512694404301334,-0.7340829452896447,Espana,Penedes,3.075738894516708,Red,-0.39845430408041677,0.0
Attis,Attis Embaixador Albarino,2018,-0.6512694404301334,-0.7340829452896447,Espana,Rias Baixas,-0.8760639679164377,Albarino,-2.194196138717502,0.0
Miguel Merino,Vitola Reserva,2016,-0.6512694404301334,-0.7378219349043046,Espana,Rioja,-0.875857725921634,Rioja Red,-0.39845430408041677,0.0
San Cobate,San Cucufate Monasterio,2017,-0.6512694404301334,-0.7378219349043046,Espana,Ribera del Duero,-0.6469291116895589,Ribera Del Duero Red,1.3972875305566685,0.0
Pazo Senorans,Tras Los Muros Albarino,2017,-0.6512694404301334,-0.7378219349043046,Espana,Rias Baixas,-0.5438081142877232,Albarino,-2.194196138717502,0.0
Avancia,Godello,2020,-0.6512694404301334,-0.7378219349043046,Espana,Valdeorras,-0.8166662734129805,Unknown,-1.4758994048626681,0.0
Bodegas Frontonio,La Loma & Los Santos Garnacha Blanca - Macabeo,2018,-0.6512694404301334,-0.7415609245189645,Espana,Valdejalon,-0.48399793579465855,Unknown,-0.03930593715299942,0.0
Vinicola Real,200 Monges Rioja Gran Reserva,2005,-0.6512694404301334,-0.7452999141336243,Espana,Rioja,-0.2447572218223998,Rioja Red,-0.39845430408041677,0.0
Terra Remota,Clos Adrien,2016,-0.6512694404301334,-0.7452999141336243,Espana,Emporda,-0.3187980979569179,Red,-0.39845430408041677,0.0
Cal Batllet - Celler Ripoll Sans,Gratallops Escanya-Vella,2018,-0.6512694404301334,-0.7452999141336243,Espana,Priorato,-0.7686118886237249,Unknown,-0.03930593715299942,0.0
Ramon Bilbao,Lalomba Finca Ladero,2016,-0.6512694404301334,-0.7452999141336243,Espana,Rioja,-0.1261680748102888,Rioja Red,-0.39845430408041677,0.0
Santa Petronila,Oloroso En Rama,N.V.,-0.6512694404301334,-0.7452999141336243,Espana,Jerez-Xeres-Sherry,-0.8139851274805326,Sherry,-0.39845430408041677,0.0
Jimenez-Landi,El Reventon Cebreros,2016,-0.6512694404301334,-0.7452999141336243,Espana,Castilla y Leon,0.07388666014927242,Grenache,1.3972875305566685,0.0
Hidalgo (La Gitana),Amontillado Napoleon Vinos Viejos 30 Year Old Sherry,N.V.,-0.6512694404301334,-0.7452999141336243,Espana,Jerez-Xeres-Sherry,0.21722484653782403,Sherry,-0.39845430408041677,0.0
Chivite,Navarra Vendimia Tardia Coleccion 125,2018,-0.6512694404301334,-0.7490389037482842,Espana,Navarra,-0.792329718026147,Unknown,-0.03930593715299942,0.0
Espectacle del Montsant,Tinto,2018,-0.6512694404301334,-0.7490389037482842,Espana,Montsant,1.1267520436220144,Montsant Red,-0.39845430408041677,0.0
Gallina de Piel,Manar dos Seixas,2019,-0.6512694404301334,-0.7527778933629441,Espana,Ribeiro,-1.049101001556718,Unknown,-0.03930593715299942,0.0
Vinicola Real,200 Monges Edicion Exclusiva Blanco Reserva,2010,-0.6512694404301334,-0.7527778933629441,Espana,Rioja,-0.26641263127678527,Rioja White,-2.194196138717502,0.0
Cartoixa de Montsalvat,Montsalvat,2005,-0.6512694404301334,-0.7527778933629441,Espana,Priorato,-0.16700398978141567,Priorat Red,-0.39845430408041677,0.0
Arid,Eolic Sauvignon Blanc,2016,-0.6512694404301334,-0.7527778933629441,Espana,Penedes,-1.0872557705953971,Sauvignon Blanc,-2.194196138717502,0.0
Carlos Moro,Finca Valmediano Tinta de Toro 16 Meses Barrica,2012,-0.6512694404301334,-0.7527778933629441,Espana,Toro,-0.6489915316375956,Toro Red,1.3972875305566685,0.0
Jimenez-Landi,Cantos del Diablo,2018,-0.6512694404301334,-0.7527778933629441,Espana,Mentrida,2.7354396030906507,Grenache,1.3972875305566685,0.0
Bodegas Reyes,Teofilo Reyes Crianza,2019,-0.6512694404301334,-0.7527778933629441,Espana,Ribera del Duero,-1.0241457201854738,Ribera Del Duero Red,1.3972875305566685,0.0
Gutierrez de la Vega,Recondita Armonia Monastrell Dulce,2018,-0.6512694404301334,-0.7527778933629441,Espana,Alicante,-0.9882596130896348,Unknown,-0.03930593715299942,0.0
Hugas de Batlle,Falguera,2009,-0.6512694404301334,-0.7527778933629441,Espana,Emporda,-0.22310181236801438,Red,-0.39845430408041677,0.0
Atlan & Artisan,Epistem No. 3,2016,-0.6512694404301334,-0.7527778933629441,Espana,Yecla,-0.9377303243627355,Red,-0.39845430408041677,0.0
Telmo Rodriguez,Molino Real,2015,-0.6512694404301334,-0.7527778933629441,Espana,Malaga,-0.22825786223810618,Unknown,-0.7576026710078342,0.0
Bodegas Arrocal,Angel Ribera del Duero,2015,-0.6512694404301334,-0.7565168829776039,Espana,Ribera del Duero,-0.6696157311179628,Ribera Del Duero Red,1.3972875305566685,0.0
Buil & Gine,Pleret,2012,-0.6512694404301334,-0.7565168829776039,Espana,Priorato,-0.18288462338129843,Priorat Red,-0.39845430408041677,0.0
Luis A. Rodriguez Vazquez,A Torna dos Pasas Escolma Ribeiro,2016,-0.6512694404301334,-0.7565168829776039,Espana,Ribeiro,-0.48709156571671364,Red,-0.39845430408041677,0.0
Castell del Remei,Costers Del Segre 1780,2017,-0.6512694404301334,-0.7565168829776039,Espana,Costers del Segre,-0.8552335264412669,Red,-0.39845430408041677,0.0
Vizcarra,Ines,2010,-0.6512694404301334,-0.7565168829776039,Espana,Ribera del Duero,0.2578545195141473,Ribera Del Duero Red,1.3972875305566685,0.0
Vizcarra,Ines,2014,-0.6512694404301334,-0.7565168829776039,Espana,Ribera del Duero,0.32199577989808903,Ribera Del Duero Red,1.3972875305566685,0.0
Valdubon,Honoris,2005,-0.6512694404301334,-0.7565168829776039,Espana,Ribera del Duero,-0.6056807127288246,Ribera Del Duero Red,1.3972875305566685,0.0
Emilio Moro,La Revelia Godello,2019,-0.6512694404301334,-0.7565168829776039,Espana,Bierzo,-0.8810137757917258,Unknown,-0.39845430408041677,0.0
Altanza,Club Rioja Reserva,2012,-0.6512694404301334,-0.7602558725922638,Espana,Rioja,-0.8954507154279827,Rioja Red,-0.39845430408041677,0.0
Real de Asua,Tinto,2000,-0.6512694404301334,-0.7602558725922638,Espana,Rioja,-0.08182604592749951,Rioja Red,-0.39845430408041677,0.0
Taron,Reserva,2014,-0.6512694404301334,-0.7639948622069237,Espana,Rioja Alta,-1.1171608598419294,Rioja Red,-0.39845430408041677,0.0
Sebio,Salvaxe,2018,-0.6512694404301334,-0.7639948622069237,Espana,Ribeiro,-0.7758303584418534,Unknown,0.6789907967018337,0.0
R. Lopez de Heredia,Vina Tondonia Reserva,2014,-0.6512694404301334,-0.7639948622069237,Espana,Rioja,-0.3385973294580702,Rioja Red,-0.39845430408041677,0.0
Gramona,Vi De Glass Gewurztraminer,2017,-0.6512694404301334,-0.7639948622069237,Espana,Cataluna,-0.9443300681964529,Unknown,-0.39845430408041677,0.0
Goyo Garcia Viadero,Finca Los Quemados,2016,-0.6512694404301334,-0.7639948622069237,Espana,Ribera del Duero,-0.7562373689355046,Ribera Del Duero Red,1.3972875305566685,0.0
Bodegas Reyes,Teofilo Reyes Crianza,2018,-0.6512694404301334,-0.7639948622069237,Espana,Ribera del Duero,-1.0812747527460906,Ribera Del Duero Red,1.3972875305566685,0.0
Marques de Caceres,Rioja Reserva,1985,-0.6512694404301334,-0.7639948622069237,Espana,Rioja,-0.3994387179251533,Rioja Red,-0.39845430408041677,0.0
Santiago Ruiz,Albarino (O Rosal),2021,-0.6512694404301334,-0.7639948622069237,Espana,Rias Baixas,-1.0501322115307363,Albarino,-2.194196138717502,0.0
Terroir Al Limit Soc. Lda,Les Manyes,2017,-0.6512694404301334,-0.7639948622069237,Espana,Priorato,2.3848282119244093,Priorat Red,-0.39845430408041677,0.0
Pujanza,Rioja,2005,-0.6512694404301334,-0.7677338518215835,Espana,Rioja,-0.7294259096110274,Rioja Red,-0.39845430408041677,0.0
Mauro Estevez,Vino de Autor Ribeiro Blanco,2020,-0.6512694404301334,-0.7677338518215835,Espana,Ribeiro,-0.9996029228038369,Unknown,-0.03930593715299942,0.0
Finca Valpiedra,Rioja Reserva,1994,-0.6512694404301334,-0.7677338518215835,Espana,Rioja,0.013045271682189323,Rioja Red,-0.39845430408041677,0.0
Bodegas Gama,Octogenarius,2014,-0.6512694404301334,-0.7677338518215835,Espana,Rioja,-0.3685024187046026,Grenache,1.3972875305566685,0.0
Edetaria,Finca La Pedrissa,2015,-0.6512694404301334,-0.7677338518215835,Espana,Terra Alta,-0.5458705342357599,Red,-0.39845430408041677,0.0
Hacienda Zorita Natural Reserve,Magister,2017,-0.6512694404301334,-0.7639948622069237,Espana,Arribes,-0.5953686129886411,Red,-0.39845430408041677,0.0
Valtravieso,Ribera del Duero Vendimia Seleccionada VT,2018,-0.6512694404301334,-0.7677338518215835,Espana,Ribera del Duero,-0.7521125290394313,Ribera Del Duero Red,1.3972875305566685,0.0
Can Xanet,Sibila,2017,-0.6512694404301334,-0.7714728414362434,Espana,Mallorca,-0.6580661794089571,Red,-0.39845430408041677,0.0
Castillo Perelada,Emporda Reserva Especial Don Miguel Mateu,2015,-0.6512694404301334,-0.7714728414362434,Espana,Emporda,-1.0066151506271617,Red,-0.39845430408041677,0.0
A Coroa,200 Cestos Godello,2020,-0.6512694404301334,-0.7714728414362434,Espana,Valdeorras,-0.8387341668569731,Unknown,-1.4758994048626681,0.0
Sebio,Heaven & Hell,2017,-0.6512694404301334,-0.7752118310509033,Espana,Galicia,-0.9459800041548823,Unknown,-1.1167510379352508,0.0
Celler de Capcanes,Cabrida Montsant,2018,-0.6512694404301334,-0.7752118310509033,Espana,Montsant,-0.5675259436901454,Montsant Red,-0.39845430408041677,0.0
Alonso & Pedrajo,Suane Blanco,2017,-0.6512694404301334,-0.7752118310509033,Espana,Rioja,-0.8346093269608998,Rioja White,-2.194196138717502,0.0
Bodegas Amaren,Garnacha,2014,-0.6512694404301334,-0.7752118310509033,Espana,Rioja,-0.5438081142877232,Grenache,1.3972875305566685,0.0
Jimenez-Landi,Cantos del Diablo,2017,-0.6512694404301334,-0.7714728414362434,Espana,Mentrida,0.7557226949702098,Grenache,1.3972875305566685,0.0
Bodegas Ochoa,Vendimia Tardia Moscatel,2020,-0.6512694404301334,-0.7752118310509033,Espana,Navarra,-1.0439449516866262,Unknown,-0.7576026710078342,0.0
Mandia Vell,Pinot Noir,2017,-0.6512694404301334,-0.7789508206655631,Espana,Mallorca,-0.721588713808488,Red,-0.39845430408041677,0.0
Bodega Juan Carlos Sancha,Cerro La Isa Blanco,2018,-0.6512694404301334,-0.7789508206655631,Espana,Rioja,-0.40150113787319003,Rioja White,-2.194196138717502,0.0
Valdecuevas,Cuvee Verdejo,2018,-0.6512694404301334,-0.7789508206655631,Espana,Rueda,-1.0800373007772686,Verdejo,-2.194196138717502,0.0
Sebio,Salvaxe,2017,-0.6512694404301334,-0.7789508206655631,Espana,Ribeiro,-0.742831639273266,Unknown,-0.39845430408041677,0.0
Telmo Rodriguez,Tabuerniga,2018,-0.6512694404301334,-0.7789508206655631,Espana,Rioja,0.01758259556787007,Rioja Red,-0.39845430408041677,0.0
Mocen,Seleccion Especial Verdejo,2021,-0.6512694404301334,-0.7752118310509033,Espana,Rueda,-1.198420205794576,Verdejo,-2.194196138717502,0.0
Estones,Coster d'en Fornos,2017,-0.6512694404301334,-0.7789508206655631,Espana,Montsant,-0.4912164056127871,Montsant Red,-0.39845430408041677,0.0
Bodega Tameran,Malvasia Volcanica,2020,-0.6512694404301334,-0.7789508206655631,Espana,Gran Canaria,-0.6696157311179628,Unknown,-0.39845430408041677,0.0
Inurrieta,Laderas de Inurrieta,2017,-0.6512694404301334,-0.782689810280223,Espana,Navarra,-0.7892360881040921,Red,-0.39845430408041677,0.0
Telmo Rodriguez,El Velado Tinto,2017,-0.6512694404301334,-0.782689810280223,Espana,Rioja,0.1976318570314752,Rioja Red,-0.39845430408041677,0.0
Trus,Pico de Luyas,2018,-0.6512694404301334,-0.782689810280223,Espana,Ribera del Duero,-0.3190043399517215,Ribera Del Duero Red,1.3972875305566685,0.0
Flor de Chasna,Blanco Afrutado,2020,-0.6512694404301334,-0.782689810280223,Espana,Abona,-1.0802435427720722,Unknown,-1.1167510379352508,0.0
Lagar de Sabariz,A Pita Cega,2015,-0.6512694404301334,-0.782689810280223,Espana,Galicia,-0.40356355782122677,Unknown,-0.7576026710078342,0.0
Muga,Prado Enea Gran Reserva,1970,-0.6512694404301334,-0.7864287998948829,Espana,Rioja,1.1473762431023815,Rioja Red,-0.39845430408041677,0.0
Campillo,Finca Cuesta Clara Raro Reserva,2016,-0.6512694404301334,-0.7864287998948829,Espana,Rioja,-0.5128718150671725,Rioja Red,-0.39845430408041677,0.0
Naia,Naiades,2018,-0.6512694404301334,-0.7864287998948829,Espana,Rueda,-0.9350491784302877,Verdejo,-2.194196138717502,0.0
AGE,Fuenmayor Gran Reserva,1959,-0.6512694404301334,-0.7864287998948829,Espana,Rioja,3.416038185942766,Rioja Red,-0.39845430408041677,0.0
Marques de Murrieta,Dalmau Rioja,1996,-0.6512694404301334,-0.7864287998948829,Espana,Rioja,0.9411342482987103,Rioja Red,-0.39845430408041677,0.0
Navajas,Mirador de Navajas Reserva Rioja,2011,-0.6512694404301334,-0.7864287998948829,Espana,Rioja,-0.7344786279669056,Rioja Red,-0.39845430408041677,0.0
Altanza,Coleccion Roberto Amillo Amontillado,N.V.,-0.6512694404301334,-0.7864287998948829,Espana,Jerez Amontillado,-0.5046221352750258,Sherry,-0.39845430408041677,0.0
Alvaro Domecq,1730 Amontillado,N.V.,-0.6512694404301334,-0.7864287998948829,Espana,Jerez Amontillado,-0.6128991825469532,Sherry,-0.39845430408041677,0.0
Allende,Aurus,2011,-0.6512694404301334,-0.7864287998948829,Espana,Rioja,3.043152659337728,Rioja Red,-0.39845430408041677,0.0
Bodega Juan Carlos Sancha,Cerro La Isa Garnacha,2018,-0.6512694404301334,-0.7901677895095427,Espana,Rioja,-0.4221253373535572,Rioja Red,-0.39845430408041677,0.0
Vinyes del Terrer,Nus del Terrer,2016,-0.6512694404301334,-0.7901677895095427,Espana,Tarragona,-0.7933609280001656,Red,-0.39845430408041677,0.0
Cepas Familiares,Nivel,2018,-0.6512694404301334,-0.7901677895095427,Espana,Ribera del Duero,-0.6056807127288246,Ribera Del Duero Red,1.3972875305566685,0.0
Bodegas Faustino,I Gran Reserva,1968,-0.6512694404301334,-0.7901677895095427,Espana,Rioja,1.9723442223170669,Rioja Red,-0.39845430408041677,0.0
Dominio de Loalva,Seleccion Especial,2016,-0.6512694404301334,-0.7901677895095427,Espana,Ribera del Duero,-0.667553311169926,Ribera Del Duero Red,1.3972875305566685,0.0
El Regajal,Galia Clos Santuy,2017,-0.6512694404301334,-0.7901677895095427,Espana,Castilla y Leon,0.21722484653782403,Red,-0.39845430408041677,0.0
Ysios,Seleccion,2016,-0.6512694404301334,-0.7901677895095427,Espana,Rioja,-0.7088017101306603,Rioja Red,-0.39845430408041677,0.0
Antidoto,Le Rose,2018,-0.6512694404301334,-0.7901677895095427,Espana,Ribera del Duero,-0.31694192000368476,Unknown,0.31984242977441796,0.0
Zifar,Pago de las Sabinas,2016,-0.6512694404301334,-0.7901677895095427,Espana,Ribera del Duero,-0.5118406050931542,Ribera Del Duero Red,1.3972875305566685,0.0
Romate,Old & Plus Oloroso,N.V.,-0.6512694404301334,-0.7901677895095427,Espana,Jerez Oloroso,-0.3994387179251533,Sherry,-0.39845430408041677,0.0
Altanza,Coleccion Roberto Amillo Palo Cortado,N.V.,-0.6512694404301334,-0.7939067791242026,Espana,Jerez-Xeres-Sherry,-0.34375337932816197,Sherry,-0.39845430408041677,0.0
Volver,Alicante Bouschet by Tarima,2018,-0.6512694404301334,-0.7939067791242026,Espana,Alicante,-1.020227122284204,Red,-0.39845430408041677,0.0
Marques de Riscal,Rioja Gran Reserva,2016,-0.6512694404301334,-0.7939067791242026,Espana,Rioja,-0.3695336286786209,Rioja Red,-0.39845430408041677,0.0
Rodriguez de Vera,Tinto,2017,-0.6512694404301334,-0.7939067791242026,Espana,Almansa,-1.008883812570002,Red,-0.39845430408041677,0.0
Bordalas Garcia,Gueta-Lupia,2011,-0.6512694404301334,-0.7939067791242026,Espana,Priorato,-0.6727093610400178,Priorat Red,-0.39845430408041677,0.0
Sierra Cantabria,Amancio,2002,-0.6512694404301334,-0.7939067791242026,Espana,Rioja,0.9411342482987103,Rioja Red,-0.39845430408041677,0.0
Bodega Tameran,Marmajuelo,2020,-0.6512694404301334,-0.7939067791242026,Espana,Gran Canaria,-0.7139577600007521,Unknown,-1.1167510379352508,0.0
Pinna Fidelis,Ribera del Duero Vendimia Seleccionada,2016,-0.6512694404301334,-0.7976457687388625,Espana,Ribera del Duero,-0.9180070414761694,Ribera Del Duero Red,1.3972875305566685,0.0
Habla,No. 23,2017,-0.6512694404301334,-0.7976457687388625,Espana,Extremadura,-0.8511086865451934,Red,-0.39845430408041677,0.0
Jimenez-Landi,Las Iruelas El Tiemblo,2018,-0.6512694404301334,-0.7976457687388625,Espana,Castilla y Leon,0.6744633490175631,Grenache,1.3972875305566685,0.0
Loess,Tinto,2019,-0.6512694404301334,-0.7976457687388625,Espana,Ribera del Duero,-1.1507783049949278,Ribera Del Duero Red,1.3972875305566685,0.0
Jimenez-Landi,Cantos del Diablo,2016,-0.6512694404301334,-0.7976457687388625,Espana,Mentrida,0.07388666014927242,Grenache,1.3972875305566685,0.0
Javier Sanz Viticultor,V Dulce de Invierno,2018,-0.6512694404301334,-0.7976457687388625,Espana,Castilla y Leon,-0.9616543957599614,Unknown,-1.1167510379352508,0.0
Dominio de Anza,Diego Magana,2020,-0.6512694404301334,-0.7976457687388625,Espana,Rioja,-0.5458705342357599,Rioja Red,-0.39845430408041677,0.0
Bodegas Amaren,Graciano,2012,-0.6512694404301334,-0.7976457687388625,Espana,Rioja,0.07491787012329072,Rioja Red,-0.39845430408041677,0.0
Gomez Cruzado,Cerro Las Cuevas Seleccion Terroir,2019,-0.6512694404301334,-0.7976457687388625,Espana,Rioja,-0.5048283772698293,Rioja Red,-0.39845430408041677,0.0
Hacienda Solano,Pena Lobera,2018,-0.6512694404301334,-0.8013847583535223,Espana,Ribera del Duero,0.09347964965562125,Ribera Del Duero Red,1.3972875305566685,0.0
Altos de Rioja,Altos R Pigeage Graciano,2016,-0.6512694404301334,-0.8013847583535223,Espana,Rioja,-0.6056807127288246,Rioja Red,-0.39845430408041677,0.0
Samsara,Ronda,2015,-0.6512694404301334,-0.8013847583535223,Espana,Sierras de Malaga,-0.6572412114297425,Red,-0.39845430408041677,0.0
Ordonez,Nisia Las Suertes Verdejo Old Vines,2020,-0.6512694404301334,-0.8013847583535223,Espana,Rueda,-0.9789787233234697,Verdejo,-2.194196138717502,0.0
Josep Grau Viticultor,Territori,2019,-0.6512694404301334,-0.8013847583535223,Espana,Montsant,-0.8407965868050099,Red,-0.39845430408041677,0.0
