winery,wine,year,rating,num_reviews,country,region,price,type,body,acidity
eulogio pomares,maceracion con pieles,2017,4.4,95,espana,rias baixas,36.95,albarino,3.0,3.0
toro albala,don px pedro ximenez,1986,4.4,95,espana,montilla-moriles,225.0,pedro ximenez,5.0,1.0
marques de riscal,baron de chirel rioja reserva,2003,4.4,95,espana,rioja,77.0,rioja red,4.0,3.0
casa castillo,pie franco,2018,4.4,95,espana,jumilla,69.0,monastrell,5.0,3.0
bodega contador (benjamin romeo),la cueva del contador rioja,2004,4.4,94,espana,rioja,90.0,rioja red,4.0,3.0
sangenis i vaque,clos monlleo,2011,4.4,94,espana,priorato,50.0,priorat red,4.0,3.0
allende,calvario rioja,2010,4.4,92,espana,rioja,125.97,rioja red,4.0,3.0
delgado zuleta,b.rodriguez la-cave quo vadis?,n.v.,4.4,89,espana,jerez amontillado,87.9,sherry,4.0,3.0
bodegas mas alta,la solana alta,2017,4.4,90,espana,priorato,63.46,ribera del duero red,4.0,3.0
vinas del vero,blecua somontano,2004,4.4,88,espana,somontano,69.0,red,4.0,3.0
merum priorati,el cel,2016,4.4,88,espana,priorato,64.0,priorat red,4.0,3.0
valenciso,rioja reserva 10 anos despues edicion limitada,2011,4.4,88,espana,rioja,57.9,rioja red,4.0,3.0
artadi,el carretil,2014,4.4,86,espana,vino de espana,143.51,tempranillo,4.0,2.0
mas perinet,perinet + plus,2004,4.4,85,espana,priorato,54.05,priorat red,4.0,3.0
espectacle del montsant,tinto,2017,4.4,85,espana,montsant,102.0,montsant red,4.0,3.0
clos mogador,priorat,1999,4.4,85,espana,priorato,95.0,priorat red,4.0,3.0
luis a. rodriguez vazquez,vina de martin escolma ribeiro,2016,4.4,85,espana,ribeiro,37.65,ribera del duero red,4.0,3.0
artadi,vina el pison,2001,4.4,85,espana,vino de espana,340.0,tempranillo,4.0,2.0
carmelo rodero,reserva,2018,4.4,83,espana,ribera del duero,28.9,ribera del duero red,5.0,3.0
alvaro palacios,finca dofi,2019,4.4,82,espana,priorato,84.55,priorat red,4.0,3.0
marques de murrieta,castillo ygay gran reserva especial tinto,1959,4.4,80,espana,rioja,940.0,rioja red,4.0,3.0
martinet,cami pesseroles,2008,4.4,80,espana,priorato,152.6,priorat red,4.0,3.0
vizcarra,ribera del duero torralvo,2018,4.4,80,espana,ribera del duero,32.45,ribera del duero red,5.0,3.0
chozas carrascal,el cabernet f - familiar,2017,4.4,80,espana,utiel-requena,34.9,red,4.0,3.0
bodegas vilano,premium,2018,4.4,79,espana,ribera del duero,35.0,ribera del duero red,5.0,3.0
pago de vallegarcia,hipperia red blend,2018,4.4,79,espana,castilla,24.9,red,4.0,3.0
alonso del yerro,maria ribera del duero,2016,4.4,78,espana,ribera del duero,53.9,ribera del duero red,5.0,3.0
emilio moro,vendimia seleccionada,2019,4.4,77,espana,ribera del duero,21.38,ribera del duero red,5.0,3.0
artadi,vina el pison,2016,4.4,77,espana,vino de espana,385.0,tempranillo,4.0,2.0
clos figueras,clos figueres,2017,4.4,75,espana,priorato,53.4,priorat red,4.0,3.0
bodegas monte la reina,castillo de monte la reina cuvee privee,2015,4.4,75,espana,toro,14.65,toro red,5.0,3.0
alonso del yerro,maria ribera del duero,2015,4.4,75,espana,ribera del duero,54.9,ribera del duero red,5.0,3.0
sacristia ab,amontillado saca,n.v.,4.4,74,espana,jerez-xeres-sherry,62.02,sherry,4.0,3.0
ontanon,queiron reserva vinedos familiares,2011,4.4,74,espana,rioja,26.85,rioja red,4.0,3.0
martinet,cami pesseroles,2011,4.4,74,espana,priorato,126.5,priorat red,4.0,3.0
toro albala,don px gran reserva,1990,4.4,73,espana,montilla-moriles,35.9,pedro ximenez,5.0,1.0
ferrer bobet,seleccio especial vinyes velles,2017,4.4,73,espana,priorato,64.35,priorat red,4.0,3.0
dominio de atauta,llanos del almendro ribera del duero,2011,4.4,73,espana,ribera del duero,115.2,ribera del duero red,5.0,3.0
alta alella,dolc mataro,2018,4.4,72,espana,alella,17.95,ribera del duero red,4.0,3.0
muga,prado enea gran reserva,1989,4.4,72,espana,rioja,140.0,rioja red,4.0,3.0
muga,prado enea gran reserva,1991,4.4,72,espana,rioja,167.0,rioja red,4.0,3.0
teso la monja,victorino,2019,4.4,71,espana,toro,33.9,toro red,5.0,3.0
bodegas roda,roda i reserva rioja,2017,4.4,71,espana,rioja,45.95,rioja red,4.0,3.0
bodega elias mora,toro 2v premium,2005,4.4,70,espana,toro,44.0,toro red,5.0,3.0
tridente,rejon tempranillo,2018,4.4,70,espana,castilla y leon,31.94,tempranillo,4.0,2.0
joan simo,les eres vinyes velles,2015,4.4,70,espana,priorato,32.49,priorat red,4.0,3.0
hacienda lopez de haro,gran reserva classica blanco,2012,4.4,70,espana,rioja,36.75,rioja white,3.0,3.0
can axartell,the artist,2016,4.4,69,espana,mallorca,26.84,red,4.0,3.0
juan pinero,amontillado 30 years old v.o.r.s sherry,n.v.,4.4,69,espana,jerez amontillado,36.9,sherry,4.0,3.0
pazo barrantes,la comtesse de pazo barrantes albarino,2017,4.4,69,espana,rias baixas,59.95,albarino,3.0,3.0
sara perez y rene barbier,gratallops partida bellvisos,2007,4.4,69,espana,priorato,241.4,priorat red,4.0,3.0
abadia retuerta,seleccion especial,2018,4.4,68,espana,sardon de duero,27.6,red,4.0,3.0
abel mendoza monge,5v blanco,2019,4.4,68,espana,rioja,37.98,rioja white,3.0,3.0
mas llunes,finca butaros vinya centenaria,2015,4.4,67,espana,emporda,32.23,red,4.0,3.0
familia torres,grans muralles,2016,4.4,67,espana,conca de barbera,123.76,red,4.0,3.0
losada,la bienquerida,2018,4.4,66,espana,bierzo,34.55,mencia,3.0,3.0
artadi,el carretil,2016,4.4,66,espana,vino de espana,155.0,tempranillo,4.0,2.0
marques de vargas,seleccion privada,2011,4.4,65,espana,rioja,68.0,rioja red,4.0,3.0
protos,seleccion finca el grajo viejo,2017,4.4,65,espana,ribera del duero,59.9,ribera del duero red,5.0,3.0
bodegas frontaura,aponte winemaker's private collection tempranillo,2008,4.4,66,espana,toro,112.0,tempranillo,4.0,2.0
roig parals,cami de cormes,2018,4.4,65,espana,emporda,14.18,red,4.0,3.0
oxer wines,kalamity rioja,2017,4.4,65,espana,rioja,106.0,rioja red,4.0,3.0
perinet,1194,2016,4.4,64,espana,priorato,105.8121097,red,4.0,3.0
cepa 21,malabrigo ribera del duero,2018,4.4,65,espana,ribera del duero,31.5,ribera del duero red,5.0,3.0
romate,old & plus pedro ximenez,n.v.,4.4,64,espana,jerez pedro ximenes (px),42.12,sherry,4.0,3.0
avgvstvs,reserva trajanvs,2016,4.4,64,espana,penedes,21.5,red,4.0,3.0
alvaro palacios,finca dofi,1999,4.4,64,espana,priorato,75.0,priorat red,4.0,3.0
jorge ordonez,no. 2 victoria,2018,4.4,64,espana,malaga,15.9,ribera del duero red,4.0,3.0
remelluri,granja gran reserva rioja,2013,4.4,63,espana,rioja,53.9,rioja red,4.0,3.0
castillo perelada,emporda gran claustro,2015,4.4,63,espana,emporda,30.86,red,4.0,3.0
anima negra,son negre,2010,4.4,63,espana,mallorca,235.95,red,4.0,3.0
vinicola real,200 monges rioja reserva,2012,4.4,62,espana,rioja,38.5,rioja red,4.0,3.0
ramon bilbao,lalomba finca valhonta,2017,4.4,61,espana,rioja,56.75,rioja red,4.0,3.0
clos mogador,manyetes,2017,4.4,61,espana,priorato,59.9,priorat red,4.0,3.0
vina pedrosa,gran reserva,2014,4.4,60,espana,ribera del duero,122.667917,ribera del duero red,5.0,3.0
recaredo,serral del vell brut nature,2016,4.4,60,espana,cava,34.56,cava,2.0,3.0
abadia retuerta,pago valdebellon,2016,4.4,60,espana,sardon de duero,65.9,cabernet sauvignon,4.0,3.0
gramona,cava celler batlle,2011,4.4,59,espana,cava,59.75,cava,2.0,3.0
vina sastre,pesus ribera del duero,2003,4.4,59,espana,ribera del duero,509.25,ribera del duero red,5.0,3.0
terroir al limit soc. lda,les tosses,2013,4.4,59,espana,priorato,158.88,priorat red,4.0,3.0
leda,guarda de leda seleccion tempranillo,2015,4.4,59,espana,castilla y leon,37.66,tempranillo,4.0,2.0
enric soler,nun vinya dels taus,2018,4.4,59,espana,penedes,62.7,ribera del duero red,4.0,3.0
bodegas celler francisco castillo - clos dominic,vinyes altes porrera,2016,4.4,58,espana,priorato,60.73,priorat red,4.0,3.0
es fangar,lo cortinelo.lo blanc,2017,4.4,58,espana,pla i llevant,27.25,ribera del duero red,4.0,3.0
cal batllet - celler ripoll sans,5 partides gratallops vi de la vila,2014,4.4,58,espana,priorato,49.6,priorat red,4.0,3.0
llopart,cava ex-vite gran reserva brut,2010,4.4,57,espana,cava,43.5,cava,2.0,3.0
vega sicilia,valbuena 5o,1982,4.4,56,espana,ribera del duero,225.0,ribera del duero red,5.0,3.0
portia,summa edicion limitada,2015,4.4,56,espana,ribera del duero,89.97,ribera del duero red,5.0,3.0
bodegas mas alta,cirerets,2019,4.4,56,espana,priorato,37.9,priorat red,4.0,3.0
los aguilares,pago el espino,2019,4.4,56,espana,sierras de malaga,18.9,red,4.0,3.0
la vicalanda,gran reserva,2015,4.4,55,espana,rioja,53.8,rioja red,4.0,3.0
vina pedrosa,perez pascuas gran reserva seleccion,2015,4.4,55,espana,ribera del duero,55.25,ribera del duero red,5.0,3.0
ostatu,gloria rioja,2011,4.4,55,espana,rioja alavesa,44.9,rioja red,4.0,3.0
finca valpiedra,petra de valpiedra garnacha,2017,4.4,55,espana,rioja,32.9,grenache,5.0,3.0
vina pomal,alto de la caseta,2015,4.4,54,espana,rioja,82.5,rioja red,4.0,3.0
recaredo,serral del vell brut nature,2015,4.4,54,espana,cava,33.78,cava,2.0,3.0
tridente,rejon tempranillo,2017,4.4,54,espana,castilla y leon,34.9,tempranillo,4.0,2.0
vall llach,mas de la rosa,2016,4.4,53,espana,priorato,367.39,priorat red,4.0,3.0
baigorri,rioja b70,2014,4.4,52,espana,rioja,104.5,rioja red,4.0,3.0
matarromera,gran reserva,2014,4.4,52,espana,ribera del duero,74.55,ribera del duero red,5.0,3.0
vivaltus,tinto,2016,4.4,52,espana,ribera del duero,119.0,ribera del duero red,5.0,3.0
comenge,don miguel,2016,4.4,51,espana,ribera del duero,31.9239296995019,ribera del duero red,5.0,3.0
collbaix celler el moli,singular negre,2015,4.4,51,espana,pla de bages,27.35,cabernet sauvignon,4.0,3.0
bodegas celler francisco castillo - clos dominic,vinyes altes porrera,2017,4.4,51,espana,priorato,33.0,priorat red,4.0,3.0
martinez lacuesta,rioja reserva especial,1922,4.4,51,espana,rioja alta,280.0,rioja red,4.0,3.0
pujanza,rioja cisma,2014,4.4,50,espana,rioja,140.0,rioja red,4.0,3.0
jesus madrazo,seleccion rioja,2018,4.4,50,espana,rioja,32.0,rioja red,4.0,3.0
allende,martires rioja,2015,4.4,50,espana,rioja,91.5,rioja white,3.0,3.0
llopart,cava original brut (espumos),2010,4.4,49,espana,cava,52.95,cava,2.0,3.0
albet i noya,marti reserva penedes,2015,4.4,49,espana,penedes,35.15,red,4.0,3.0
la rioja alta,vina ardanza reserva seleccion especial,2015,4.4,49,espana,rioja,23.0,rioja red,4.0,3.0
juan pinero,oloroso 30 years old v.o.r.s,n.v.,4.4,48,espana,jerez oloroso,37.9,sherry,4.0,3.0
olivier riviere,pozo alto,2016,4.4,48,espana,rioja,119.95,rioja red,4.0,3.0
bodegas amaren,el cristo de samaniego,2017,4.4,47,espana,rioja alavesa,42.9,rioja red,4.0,3.0
bodegas tierra,el belisario,2016,4.4,47,espana,rioja,39.9,tempranillo,4.0,2.0
torre de ona,baron de ona rioja reserva,1995,4.4,46,espana,rioja,50.0,rioja red,4.0,3.0
clos erasmus,priorat,2017,4.4,45,espana,priorato,209.31,priorat red,4.0,3.0
toro albala,don px seleccion,1968,4.4,45,espana,montilla-moriles,165.0,pedro ximenez,5.0,1.0
monte real,gran reserva,1978,4.4,45,espana,rioja,97.0,rioja red,4.0,3.0
do ferreiro (bodegas gerardo mendez),cepas vellas rias baixas albarino,2020,4.4,44,espana,rias baixas,26.5,albarino,3.0,3.0
legaris,la aguilera,2016,4.4,44,espana,ribera del duero,32.5,ribera del duero red,5.0,3.0
bodega contador (benjamin romeo),pirata,2014,4.4,44,espana,rioja,194.0,rioja white,3.0,3.0
vinas del vero,blecua somontano,2014,4.4,43,espana,somontano,74.95,red,4.0,3.0
territorio luthier,hispania,2018,4.4,43,espana,ribera del duero,28.9,ribera del duero red,5.0,3.0
martin codax,arousa,2019,4.4,44,espana,vino de espana,18.99,albarino,3.0,3.0
vinedos hermanos hernaiz,las cenizas tempranillo,2018,4.4,43,espana,rioja alta,19.95,rioja red,4.0,3.0
cims de porrera,solanes priorat,2003,4.4,43,espana,priorato,38.66,priorat red,4.0,3.0
artadi,grandes anadas rioja,1994,4.4,43,espana,rioja,180.0,rioja red,4.0,3.0
martinet,cami pesseroles,2017,4.4,42,espana,priorato,75.5,priorat red,4.0,3.0
freixenet,cava cuvee de prestige trepat,2019,4.4,43,espana,cava,7.89,cava,2.0,3.0
azpilicueta,felix azpilicueta coleccion privada,2019,4.4,41,espana,rioja,18.0,rioja red,4.0,3.0
gramona,savinat sauvignon blanc,2019,4.4,41,espana,penedes,17.9,sauvignon blanc,3.0,3.0
veronica salgado,capricho crianza,2017,4.4,41,espana,ribera del duero,15.4438025,ribera del duero red,5.0,3.0
vinedos hermanos hernaiz,finca la emperatriz vinedo singular tinto,2017,4.4,41,espana,rioja alta,33.55,rioja red,4.0,3.0
clos galena,galena,2017,4.4,41,espana,priorato,19.8,priorat red,4.0,3.0
imperial,rioja reserva,1982,4.4,41,espana,rioja,145.0,rioja red,4.0,3.0
osborne,solera pap palo cortado rare sherry,n.v.,4.4,41,espana,jerez-xeres-sherry,189.99,sherry,4.0,3.0
bodegas imperiales - abadia de san quirce,finca helena,2015,4.4,40,espana,ribera del duero,59.9,ribera del duero red,5.0,3.0
marta mate,primordium,2012,4.4,40,espana,ribera del duero,29.9,ribera del duero red,5.0,3.0
albet i noya,marti reserva penedes,2016,4.4,39,espana,penedes,33.8,red,4.0,3.0
bodegas mas alta,la solana alta,2018,4.4,39,espana,priorato,43.5,ribera del duero red,4.0,3.0
venta las vacas,la cuartilleja reserva,2016,4.4,39,espana,ribera del duero,39.9,ribera del duero red,5.0,3.0
emilio moro,malleolus de sanchomartin,2018,4.4,39,espana,ribera del duero,119.35,ribera del duero red,5.0,3.0
figuero,noble,2015,4.4,38,espana,ribera del duero,60.0,ribera del duero red,5.0,3.0
baigorri,de garage rioja,2005,4.4,37,espana,rioja,40.0,rioja red,4.0,3.0
pago calzadilla,gran calzadilla,2010,4.4,37,espana,pago calzadilla,34.75,red,4.0,3.0
vivanco,4 varietales coleccion rioja,2017,4.4,37,espana,rioja,24.0,rioja red,4.0,3.0
fernandez gao,oloroso,n.v.,4.4,38,espana,jerez-xeres-sherry,59.9,sherry,4.0,3.0
allende,aurus,1998,4.4,37,espana,rioja,245.25,rioja red,4.0,3.0
toro albala,don px pedro ximenez,1973,4.4,37,espana,montilla-moriles,109.76,pedro ximenez,5.0,1.0
museum,numerus clausus,2012,4.4,37,espana,cigales,59.9,tempranillo,4.0,2.0
pujanza,rioja cisma,2012,4.4,37,espana,rioja,130.5,rioja red,4.0,3.0
vinicola real,200 monges rioja seleccion especial reserva blanco,2008,4.4,36,espana,rioja,61.5,rioja white,3.0,3.0
toro albala,don px gran reserva,1994,4.4,36,espana,montilla-moriles,33.23,pedro ximenez,5.0,1.0
castillo perelada,emporda aires de garbet,2018,4.4,36,espana,emporda,38.5,red,4.0,3.0
marques de riscal,rioja gran reserva,1996,4.4,36,espana,rioja,38.12,rioja red,4.0,3.0
harveys,30 years v.o.r.s very old palo cortado blend medium sherry,n.v.,4.4,35,espana,jerez palo cortado,65.0,sherry,4.0,3.0
farina,campus gothorum,2017,4.4,35,espana,toro,41.0,toro red,5.0,3.0
tinto pesquera,gran reserva,2015,4.4,35,espana,ribera del duero,74.5,ribera del duero red,5.0,3.0
enric soler,nun vinya dels taus,2019,4.4,35,espana,penedes,45.39,ribera del duero red,4.0,3.0
galindo san millan,la pizca,2016,4.4,35,espana,toro,26.0,red,4.0,3.0
equipo navazos,la bota 90 de manzanilla pasada,n.v.,4.4,35,espana,manzanilla,39.75,sherry,4.0,3.0
legaris,moradillo de roa,2017,4.4,35,espana,ribera del duero,29.89,ribera del duero red,5.0,3.0
bodegas casa primicia,cofradia,2014,4.4,34,espana,rioja,38.0,rioja red,4.0,3.0
pujanza,rioja cisma,2009,4.4,34,espana,rioja,132.4,rioja red,4.0,3.0
bodegas celler francisco castillo - clos dominic,vinyes altes porrera,2009,4.4,34,espana,priorato,69.0,priorat red,4.0,3.0
castell miquel,stairway to heaven rosado,2020,4.4,34,espana,mallorca,13.99,ribera del duero red,4.0,3.0
barco del corneta,la silleria,2017,4.4,34,espana,castilla y leon,24.5,ribera del duero red,4.0,3.0
joan d'anguera,planella,2020,4.4,34,espana,montsant,16.25,montsant red,4.0,3.0
martin codax,gallaecia rias baixes albarino,2017,4.4,34,espana,rias baixas,39.95,albarino,3.0,3.0
tinto pesquera,gran reserva,1994,4.4,34,espana,ribera del duero,138.0,ribera del duero red,5.0,3.0
xaloc,monada,2013,4.4,33,espana,mallorca,35.4,red,4.0,3.0
bodegas 6o elemento - vino sexto elemento,tinto,2019,4.4,33,espana,valencia,20.95,red,4.0,3.0
scala dei,heretge priorat,2018,4.4,33,espana,priorato,39.99,priorat red,4.0,3.0
terra remota,usted,2009,4.4,33,espana,emporda,159.8,red,4.0,3.0
allende,martires rioja,2017,4.4,33,espana,rioja,139.63,rioja white,3.0,3.0
bodegas frontaura,verdejo,2017,4.4,32,espana,toro,19.97,verdejo,3.0,3.0
carlos moro,vina garugele,2015,4.4,32,espana,rioja,75.8,rioja red,4.0,3.0
bodegas luis perez,petit verdot,2013,4.4,32,espana,andalucia,52.5,red,4.0,3.0
ladairo,barrica,2018,4.4,32,espana,monterrei,20.95,red,4.0,3.0
conreria d'scala dei,voltons,2017,4.4,32,espana,priorato,51.95,priorat red,4.0,3.0
castell d'encus,ekam essencia,2015,4.4,32,espana,costers del segre,43.44,ribera del duero red,4.0,3.0
traslascuestas,valcavado de traslascuestas,2014,4.4,31,espana,ribera del duero,35.48,ribera del duero red,5.0,3.0
tobia,oscar tobia gran reserva rioja,2014,4.4,31,espana,rioja,28.0,rioja red,4.0,3.0
alvaro palacios,la baixada,2018,4.4,31,espana,priorato,239.5,priorat red,4.0,3.0
bodega contador (benjamin romeo),la cueva del contador rioja,2019,4.4,31,espana,rioja,60.61,rioja red,4.0,3.0
lopez cristobal,seleccion,2012,4.4,31,espana,ribera del duero,35.35,ribera del duero red,5.0,3.0
codorniu,cava el tros nou pinot noir,2009,4.4,30,espana,cava,89.9,cava,2.0,3.0
clos mogador,manyetes,2018,4.4,30,espana,priorato,74.56,priorat red,4.0,3.0
sota els angels,tinto,2007,4.4,30,espana,emporda,33.4,red,4.0,3.0
berceo,los dominios de berceo prefiloxerico,2015,4.4,29,espana,rioja,29.25,rioja red,4.0,3.0
romate,old & plus amontillado,n.v.,4.4,28,espana,jerez amontillado,15.84,sherry,4.0,3.0
toro albala,don px convento seleccion,1968,4.4,28,espana,montilla-moriles,173.0,pedro ximenez,5.0,1.0
mas blanch i jove,sao expressiu,2012,4.4,28,espana,costers del segre,34.5,red,4.0,3.0
carlos serres,onomastica rioja reserva,2014,4.4,28,espana,rioja,21.88,rioja red,4.0,3.0
la rioja alta,vina arana gran reserva,2015,4.4,28,espana,rioja,27.9,rioja red,4.0,3.0
anayon,carinena parcela 15 vinas viejas,2017,4.4,28,espana,carinena,54.9,red,4.0,3.0
david moreno,vobiscum,2015,4.4,28,espana,rioja,31.99,rioja red,4.0,3.0
vina pedrosa,la navilla,2017,4.4,27,espana,ribera del duero,24.9,ribera del duero red,5.0,3.0
edra,merlot - syrah,2016,4.4,27,espana,ribera del gallego-cinco villas,11.5,red,4.0,3.0
bodega numanthia,termanthia,2000,4.4,27,espana,toro,140.0,toro red,5.0,3.0
gutierrez de la vega,casta diva cosecha miel moscatel dulce,2018,4.4,27,espana,alicante,15.5,ribera del duero red,4.0,3.0
marques de riscal,baron de chirel rioja reserva,2017,4.4,27,espana,rioja,95.0,rioja red,4.0,3.0
valdelosfrailes,pago de las costanas,2005,4.4,27,espana,castilla y leon,40.2,tempranillo,4.0,2.0
remirez de ganuza,rioja blanco,2019,4.4,27,espana,rioja,26.45,rioja white,3.0,3.0
briego,vendimia seleccionada,2020,4.4,27,espana,ribera del duero,7.9,ribera del duero red,5.0,3.0
guillem carol - cellers carol valles,cava gran reserva familiar millenium brut,2011,4.4,27,espana,cava,29.95,cava,2.0,3.0
barahonda,zona zepa monastrell,2015,4.4,26,espana,yecla,59.9,monastrell,5.0,3.0
abadia retuerta,petit verdot,2016,4.4,26,espana,sardon de duero,115.9,red,4.0,3.0
tobia,alma tobia blanco,2016,4.4,26,espana,rioja,33.0,rioja white,3.0,3.0
vina pomal,reserva,1970,4.4,25,espana,rioja,72.0,rioja red,4.0,3.0
particular,garnacha vinas centenarias,2015,4.4,25,espana,carinena,13.95,grenache,5.0,3.0
bodegas frontonio,el jardin de las iguales vinedo historico garnacha,2016,4.4,25,espana,aragon,195.99,grenache,5.0,3.0
bodegas asenjo & manso,silvanus edicion limitada ribera del duero,2015,4.4,25,espana,ribera del duero,46.0,ribera del duero red,5.0,3.0
dominio de pingus,psi,2017,4.3,4457,espana,ribera del duero,33.9,ribera del duero red,5.0,3.0
muga,seleccion especial (reserva),2015,4.3,4266,espana,rioja,28.0,rioja red,4.0,3.0
pago de carraovejas,tinto,2012,4.3,4023,espana,ribera del duero,25.8,ribera del duero red,4.0,3.0
emilio moro,malleolus,2016,4.3,3997,espana,ribera del duero,37.86,ribera del duero red,4.0,3.0
muga,seleccion especial (reserva),2014,4.3,3829,espana,rioja,34.0,rioja red,4.0,3.0
matarromera,ribera del duero reserva,2014,4.3,3660,espana,ribera del duero,33.64,ribera del duero red,4.0,3.0
matarromera,ribera del duero reserva,2015,4.3,3620,espana,ribera del duero,36.35,ribera del duero red,4.0,3.0
muga,prado enea gran reserva,2006,4.3,3608,espana,rioja,35.5,rioja red,4.0,3.0
bodegas mauro,red,2017,4.3,3587,espana,castilla y leon,66.75,red,4.0,3.0
arzuaga,ribera del duero crianza,2018,4.3,3524,espana,ribera del duero,19.01,ribera del duero red,4.0,3.0
hacienda monasterio,cosecha,2014,4.3,2990,espana,ribera del duero,75.9,ribera del duero red,4.0,3.0
emilio moro,malleolus,2017,4.3,2936,espana,ribera del duero,38.05,ribera del duero red,4.0,3.0
muga,prado enea gran reserva,2009,4.3,2923,espana,rioja,40.4,rioja red,4.0,3.0
familia torres,mas la plana cabernet sauvignon,2013,4.3,2911,espana,penedes,63.33,cabernet sauvignon,4.0,3.0
aalto,tinto,2012,4.3,2844,espana,ribera del duero,26.9,ribera del duero red,4.0,3.0
hacienda monasterio,cosecha,2015,4.3,2783,espana,ribera del duero,34.95,ribera del duero red,4.0,3.0
pago de los capellanes,crianza tinto,2018,4.3,2705,espana,ribera del duero,24.5,ribera del duero red,4.0,3.0
pintia,toro,2007,4.3,2575,espana,toro,93.5,toro red,4.0,3.0
bodega numanthia,numanthia,2012,4.3,2453,espana,toro,99.9,toro red,4.0,3.0
r. lopez de heredia,vina tondonia reserva,2009,4.3,2423,espana,rioja,35.09,rioja red,4.0,3.0
benjamin de rothschild - vega sicilia,macan clasico,2014,4.3,2341,espana,rioja,36.8,rioja red,4.0,3.0
pago de los capellanes,reserva tinto,2015,4.3,2295,espana,ribera del duero,80.35,ribera del duero red,4.0,3.0
bodega numanthia,numanthia,2014,4.3,2241,espana,toro,46.0,toro red,4.0,3.0
benjamin de rothschild - vega sicilia,macan clasico,2015,4.3,2241,espana,rioja,50.41,rioja red,4.0,3.0
pintia,toro,2009,4.3,2062,espana,toro,150.0,toro red,4.0,3.0
matsu,el viejo,2016,4.3,2013,espana,toro,33.95,toro red,4.0,3.0
pago de los capellanes,reserva tinto,2014,4.3,1924,espana,ribera del duero,48.6377226796774,ribera del duero red,4.0,3.0
tomas postigo,3er ano ribera del duero tinto,2016,4.3,1914,espana,ribera del duero,27.29,ribera del duero red,5.0,3.0
aalto,tinto,2016,4.3,1884,espana,ribera del duero,65.9,ribera del duero red,5.0,3.0
bodegas san roman,tinto,2015,4.3,1846,espana,toro,33.66,toro red,5.0,3.0
bodegas san roman,tinto,2012,4.3,1824,espana,toro,190.0,toro red,5.0,3.0
familia torres,mas la plana cabernet sauvignon,2015,4.3,1797,espana,penedes,55.0,cabernet sauvignon,4.0,3.0
bodegas san roman,tinto,2016,4.3,1749,espana,toro,26.9,toro red,5.0,3.0
bodega numanthia,numanthia,2015,4.3,1743,espana,toro,36.9,toro red,5.0,3.0
bodegas valduero,ribera del duero una cepa i,2015,4.3,1645,espana,ribera del duero,25.95,ribera del duero red,5.0,3.0
pago de los capellanes,reserva tinto,2016,4.3,1638,espana,ribera del duero,34.5,ribera del duero red,5.0,3.0
imperial,rioja gran reserva,2012,4.3,1615,espana,rioja,47.9,rioja red,4.0,3.0
alto moncayo,garnacha,2014,4.3,1544,espana,campo de borja,36.94,grenache,5.0,3.0
la rioja alta,rioja gran reserva 904,1998,4.3,1528,espana,rioja,75.0,rioja red,4.0,3.0
la rioja alta,vina arana gran reserva,2014,4.3,1525,espana,rioja,24.9,rioja red,4.0,3.0
remirez de ganuza,rioja reserva,2006,4.3,1493,espana,rioja,58.0,rioja red,4.0,3.0
la rioja alta,vina arana gran reserva,2012,4.3,1471,espana,rioja,32.55,rioja red,4.0,3.0
bosque de matasnos,bosque de matasnos etiqueta blanca,2018,4.3,1465,espana,ribera del duero,26.9,ribera del duero red,5.0,3.0
gonzalez-byass,matusalem sherry vors,n.v.,4.3,1452,espana,jerez oloroso,63.34,sherry,4.0,3.0
marques de vargas,reserva privada rioja,2014,4.3,1367,espana,rioja,37.9,rioja red,4.0,3.0
bodegas valduero,ribera del duero una cepa i,2014,4.3,1362,espana,ribera del duero,46.95,ribera del duero red,5.0,3.0
bodegas roda,roda i reserva rioja,2008,4.3,1330,espana,rioja,39.22,rioja red,4.0,3.0
luis canas,reserva seleccion de la familia,2016,4.3,1282,espana,rioja,18.5,rioja red,4.0,3.0
gonzalez-byass,apostoles 30 years old sherry,n.v.,4.3,1247,espana,jerez palo cortado,74.0,sherry,4.0,3.0
vinicola real,200 monges rioja reserva,2010,4.3,1230,espana,rioja,35.0,rioja red,4.0,3.0
tinto pesquera,reserva,2016,4.3,1230,espana,ribera del duero,26.7597646010531,ribera del duero red,5.0,3.0
belondrade,belondrade y lurton,2015,4.3,1230,espana,rueda,32.7,verdejo,3.0,3.0
ossian,vinas viejas verdejo,2016,4.3,1181,espana,castilla y leon,49.0,verdejo,3.0,3.0
teso la monja,victorino,2014,4.3,1178,espana,toro,38.0,toro red,5.0,3.0
garmon,ribera del duero,2016,4.3,1119,espana,ribera del duero,33.59,ribera del duero red,5.0,3.0
marques de murrieta,gran reserva rioja (finca ygay),2011,4.3,1118,espana,rioja,94.95,rioja red,4.0,3.0
marques de caceres,gaudium,2012,4.3,1116,espana,rioja,36.91,rioja red,4.0,3.0
volver,triga,2014,4.3,1114,espana,alicante,30.67,red,4.0,3.0
vinedos de paganos,el puntido,2014,4.3,1067,espana,rioja,86.15,rioja red,4.0,3.0
williams & humbert,don guido pedro ximenez solera especial aged 20 years,n.v.,4.3,1057,espana,jerez-xeres-sherry,32.9,pedro ximenez,5.0,1.0
luis canas,reserva seleccion de la familia,2014,4.3,1022,espana,rioja,17.07,rioja red,4.0,3.0
